ECG,EMG,foot GSR,hand GSR,HR,RESP
-0.056,-0.0054,3.987,27.672,354.0,11.862
-0.131,-0.0072,3.991,27.796,354.0,11.81
-0.148,-0.012,4.005,27.913,354.0,11.752
-0.167,-0.0073,4.017,28.021,354.0,11.698
-0.205,-0.0011,4.027,28.117,354.0,11.654
-0.215,-0.0071,4.043,28.192,354.0,11.626
-0.253,-0.0043,4.056,28.259,354.0,11.596
-0.381,0.0061,4.067,28.314,354.0,11.572
-0.488,-0.0089,4.078,28.354,354.0,11.562
-0.211,-0.0085,4.094,28.379,354.0,11.566
-0.219,-0.0071,4.11,28.399,354.0,11.574
-0.272,-0.0011,4.125,28.416,354.0,11.582
-0.264,-0.014,4.143,28.43,354.0,11.588
-0.246,0.0001,0.0,28.434,354.0,11.612
-0.252,-0.0097,4.176,28.426,354.0,11.634
-0.249,-0.0018,4.195,28.415,354.0,11.666
-0.264,-0.0048,4.21,28.397,354.0,11.704
-0.308,-0.0037,4.225,28.373,354.0,11.732
-0.528,-0.0142,4.24,28.344,354.0,11.744
-0.17,-0.0076,4.254,28.311,354.0,11.76
-0.149,0.0,4.269,28.278,354.0,11.776
-0.164,-0.0031,4.287,28.243,354.0,11.792
-0.16,-0.0104,4.299,28.209,354.0,11.798
-0.158,-0.0092,4.312,28.169,354.0,11.804
-0.161,-0.0091,4.327,28.127,354.0,11.814
-0.157,-0.0007,4.341,28.08,354.0,11.822
-0.137,0.0,4.356,28.032,354.0,11.838
-0.479,-0.0012,4.371,27.98,354.0,11.852
-0.106,-0.0049,4.382,27.925,354.0,11.83
-0.087,-0.0033,4.395,27.87,354.0,11.814
-0.104,-0.0053,4.405,27.816,354.0,11.806
-0.144,-0.0089,4.415,27.761,354.0,11.798
-0.118,-0.0136,4.423,27.709,354.0,11.798
-0.128,-0.0058,4.428,27.657,354.0,11.81
-0.129,0.0019,4.432,27.61,354.0,11.83
-0.121,-0.0046,4.436,27.567,354.0,11.848
-0.091,-0.0033,4.441,27.534,354.0,11.862
-0.507,-0.0007,4.448,27.503,354.0,11.896
-0.052,-0.0037,4.453,27.473,354.0,11.918
-0.041,-0.0051,4.457,27.454,354.0,11.922
-0.052,-0.008,4.457,27.443,354.0,11.914
-0.073,-0.0072,4.456,27.438,354.0,11.9
-0.071,-0.0101,4.455,27.429,354.0,11.884
-0.07,-0.0104,4.452,27.422,354.0,11.872
-0.07,-0.005,4.452,27.413,354.0,11.876
-0.08,-0.0026,4.451,27.408,354.0,11.906
-0.373,0.0071,4.45,27.402,354.0,11.938
-0.114,-0.007,4.447,27.392,354.0,11.958
-0.019,0.0027,4.447,27.381,354.0,11.972
-0.011,-0.0029,4.447,27.36,354.0,11.96
-0.052,-0.0125,4.447,27.331,354.0,11.944
-0.038,-0.0121,4.447,27.301,354.0,11.936
-0.028,0.0008,4.447,27.273,354.0,11.926
-0.029,-0.0119,4.447,27.239,354.0,11.914
-0.03,-0.004,4.448,27.203,354.0,11.908
-0.025,-0.0082,4.45,27.175,354.0,11.898
-0.39,-0.0034,4.45,27.142,354.0,11.908
0.018,0.0002,4.451,27.105,354.0,11.972
0.039,-0.0047,4.453,27.059,354.0,12.126
0.022,0.0008,4.456,27.013,354.0,12.182
-0.036,-0.0077,4.458,26.974,354.0,12.262
-0.028,-0.0101,4.46,26.949,354.0,12.362
-0.034,-0.011,4.461,26.924,354.0,12.49
-0.039,-0.012,4.461,26.814,354.0,12.65
-0.451,-0.0026,4.462,26.776,354.0,12.788
0.003,-0.0057,4.462,26.742,354.0,12.904
0.007,-0.0083,4.461,26.711,354.0,12.994
-0.02,0.0008,4.458,26.684,96.0,13.03
-0.04,-0.0095,4.456,26.664,96.0,13.052
-0.025,-0.0049,4.453,26.645,96.0,13.052
-0.026,-0.0003,4.452,26.62,96.0,12.956
-0.023,-0.0039,4.448,26.591,96.0,12.912
-0.028,-0.0058,4.446,26.558,96.0,12.956
0.004,-0.0052,4.442,26.522,96.0,12.912
-0.428,0.0007,4.441,26.486,96.0,12.876
0.056,-0.0074,4.438,26.455,96.0,12.894
0.047,-0.002,4.432,26.427,96.0,12.904
0.028,-0.009,4.424,26.389,96.0,12.904
0.007,-0.0086,4.415,26.348,96.0,12.916
0.029,-0.0077,4.406,26.305,91.0,12.934
0.06,-0.0015,4.399,26.257,91.0,12.942
0.11,-0.012,4.394,26.222,91.0,12.938
0.142,0.006,4.39,26.198,91.0,12.934
0.138,-0.0002,4.388,26.167,91.0,12.95
-0.224,-0.0048,4.386,26.123,91.0,12.968
0.151,-0.0091,4.381,26.08,89.0,12.976
0.165,-0.0001,4.372,26.038,89.0,12.98
0.145,0.001,4.362,26.01,89.0,12.95
0.083,-0.002,4.354,25.989,89.0,12.912
0.087,-0.01,4.349,25.96,89.0,12.876
0.081,-0.0107,4.344,25.928,89.0,12.86
0.074,-0.004,4.34,25.903,89.0,12.87
0.054,-0.0089,4.336,25.888,89.0,12.888
0.013,-0.007,4.329,25.877,89.0,12.916
0.003,-0.0054,4.322,25.852,89.0,12.95
-0.347,-0.0016,4.314,25.836,89.0,12.994
0.034,-0.0081,4.307,25.825,89.0,13.026
0.024,-0.0031,4.3,25.813,89.0,13.046
0.006,0.0021,4.294,25.805,89.0,13.06
-0.042,-0.011,4.289,25.801,89.0,13.076
-0.024,-0.011,4.286,25.787,89.0,13.108
-0.026,-0.0035,4.283,25.771,89.0,13.154
-0.039,-0.0059,4.278,25.753,89.0,13.18
-0.041,-0.0051,4.27,25.734,89.0,13.164
-0.039,0.0,4.26,25.718,89.0,13.142
-0.034,-0.0081,4.252,25.703,89.0,13.112
-0.376,-0.001,4.247,25.688,89.0,13.086
-0.011,0.0033,4.246,25.673,89.0,13.086
0.03,0.0043,4.244,25.655,89.0,13.112
0.028,-0.0008,4.24,25.636,89.0,13.116
-0.015,-0.0134,4.231,25.624,89.0,12.956
-0.002,-0.0046,4.223,25.614,89.0,12.928
-0.002,-0.0035,4.215,25.607,89.0,12.89
0.0,-0.0072,4.212,25.599,89.0,12.844
0.0,-0.0078,4.211,25.587,89.0,12.806
0.005,-0.0011,4.207,25.575,89.0,12.78
0.01,-0.0044,4.2,25.562,89.0,12.772
-0.155,-0.0074,4.191,25.549,89.0,12.772
-0.127,-0.0049,4.185,25.536,89.0,12.738
0.145,-0.0107,4.181,25.515,89.0,12.67
0.147,-0.0074,4.177,25.494,89.0,12.61
0.076,-0.0095,4.175,25.473,89.0,12.56
0.069,-0.0177,4.167,25.457,89.0,12.556
0.076,0.0018,4.162,25.438,89.0,12.566
0.069,0.006,4.156,25.423,89.0,12.57
0.068,0.0048,4.153,25.41,89.0,12.578
0.061,-0.0095,4.149,25.395,89.0,12.56
0.056,-0.0023,4.145,25.381,89.0,12.528
-0.393,-0.0001,4.14,25.367,89.0,12.47
0.042,0.0027,4.135,25.352,86.0,12.456
0.074,0.0041,4.13,25.337,86.0,12.43
0.069,-0.0038,4.127,25.323,86.0,12.394
-0.008,-0.019,4.123,25.311,86.0,12.342
-0.015,-0.0162,4.118,25.299,86.0,12.304
-0.015,-0.009,4.114,25.286,86.0,12.296
-0.03,-0.0062,4.11,25.274,86.0,12.272
-0.044,0.0009,4.109,25.259,86.0,12.25
-0.05,-0.0034,4.107,25.243,86.0,12.212
-0.067,-0.0082,4.104,25.228,86.0,12.162
-0.185,0.0005,4.1,25.216,86.0,12.132
-0.33,-0.0085,4.098,25.204,86.0,12.096
0.007,-0.0043,4.095,25.202,86.0,12.086
0.022,-0.0071,4.092,25.201,86.0,12.102
-0.025,-0.0048,4.088,25.198,86.0,12.168
-0.043,-0.0114,4.084,25.193,78.0,12.236
-0.033,-0.0059,4.08,25.186,78.0,12.282
-0.046,-0.0023,4.079,25.176,78.0,12.296
-0.044,0.0009,4.075,25.167,78.0,12.252
-0.043,-0.0044,4.073,25.158,78.0,12.19
-0.042,0.0071,4.07,25.154,78.0,12.14
-0.045,0.005,4.068,25.149,78.0,12.082
-0.385,-0.0042,4.065,25.14,78.0,12.05
-0.042,-0.009,4.061,25.129,78.0,12.004
0.021,-0.0011,4.057,25.117,78.0,11.974
0.026,0.0008,4.053,25.108,78.0,11.974
-0.026,-0.0098,4.051,25.101,78.0,12.004
-0.023,-0.0164,4.046,25.096,107.0,12.042
-0.019,-0.0034,4.043,25.091,107.0,12.084
-0.019,-0.0077,4.04,25.086,107.0,12.132
-0.022,-0.0061,4.036,25.08,107.0,12.182
-0.016,-0.0087,4.031,25.076,107.0,12.19
-0.018,-0.0075,4.027,25.071,107.0,12.204
0.008,-0.0052,4.023,25.067,107.0,12.284
-0.41,-0.0097,4.021,25.062,107.0,12.334
0.045,0.0012,4.018,25.057,107.0,12.386
0.052,-0.0075,4.016,25.05,107.0,12.348
0.034,-0.002,4.011,25.043,107.0,12.284
-0.001,-0.0126,4.008,25.037,107.0,12.23
0.008,-0.0069,4.003,25.03,107.0,12.212
0.011,-0.007,4.001,25.022,107.0,12.208
0.009,-0.0071,3.998,25.013,107.0,12.268
0.011,0.0009,3.996,25.0,107.0,12.24
0.016,-0.0096,3.99,24.981,107.0,12.194
-0.285,-0.0003,3.987,24.972,107.0,12.132
-0.026,-0.012,3.983,24.963,107.0,12.092
0.088,0.0018,3.981,24.953,107.0,12.028
0.09,-0.0029,3.978,24.943,107.0,11.962
0.04,-0.0023,3.975,24.936,107.0,11.96
0.042,-0.0106,3.973,24.928,107.0,11.988
0.052,-0.0011,3.969,24.918,107.0,11.974
0.05,-0.0007,3.966,24.911,107.0,11.972
0.049,-0.0087,3.964,24.901,107.0,11.936
0.053,-0.0082,3.961,24.891,107.0,11.91
0.045,-0.004,3.958,24.881,107.0,11.904
0.084,0.0016,3.955,24.871,107.0,11.874
-0.344,-0.0029,3.951,24.861,107.0,11.842
0.109,-0.0057,3.949,24.849,81.0,11.848
0.116,-0.0059,3.946,24.838,81.0,11.848
0.085,-0.002,3.944,24.826,81.0,11.874
0.059,-0.0071,3.943,24.819,81.0,11.914
0.071,-0.0091,3.941,24.81,81.0,11.954
0.064,-0.0019,3.94,24.802,81.0,12.002
0.052,-0.0115,3.936,24.792,81.0,12.042
0.05,-0.0057,3.934,24.784,81.0,12.082
0.042,-0.0065,3.931,24.772,81.0,12.084
0.038,0.0025,3.929,24.762,81.0,12.054
-0.325,-0.0015,3.928,24.754,81.0,12.024
0.08,-0.0101,3.925,24.747,82.0,11.992
0.088,0.0017,3.924,24.737,82.0,11.904
0.076,-0.001,3.921,24.727,82.0,11.884
0.022,-0.0122,3.918,24.718,82.0,11.904
0.039,-0.0093,3.915,24.712,82.0,11.884
0.038,-0.004,3.913,24.702,82.0,11.886
0.04,-0.0024,3.91,24.692,82.0,11.85
0.042,-0.0063,3.908,24.684,82.0,11.858
0.046,-0.0056,3.906,24.674,82.0,11.894
0.049,-0.0032,3.903,24.662,82.0,11.898
-0.29,0.0,3.9,24.652,82.0,11.886
0.09,-0.0087,3.898,24.641,82.0,11.876
0.117,-0.0097,3.895,24.63,82.0,11.85
0.112,-0.0002,3.893,24.619,82.0,11.842
0.055,-0.0069,3.891,24.608,82.0,11.828
0.055,-0.0057,3.886,24.592,82.0,11.84
0.055,-0.0057,3.886,24.592,82.0,11.814
0.046,0.005,3.878,24.563,82.0,11.786
0.04,-0.0012,3.876,24.553,82.0,11.794
-0.314,-0.0078,3.873,24.543,82.0,11.84
0.082,-0.0062,3.871,24.533,85.0,11.794
0.095,-0.0027,3.869,24.523,85.0,11.776
0.084,-0.011,3.868,24.513,85.0,11.82
0.047,-0.0129,3.863,24.497,85.0,11.792
0.047,-0.0091,3.863,24.497,85.0,11.76
0.044,-0.0025,3.858,24.48,85.0,11.818
0.026,-0.0039,3.856,24.471,85.0,11.786
0.02,-0.0071,3.854,24.463,85.0,11.818
0.027,0.0008,3.852,24.455,85.0,11.82
-0.352,-0.0062,3.851,24.446,85.0,0.0
0.07,0.004,3.848,24.438,85.0,0.0
0.082,-0.0002,3.844,24.429,85.0,11.854
0.065,-0.0037,3.843,24.42,85.0,11.832
0.02,-0.0071,3.842,24.408,85.0,11.798
0.034,-0.0034,3.837,24.401,85.0,11.804
0.027,-0.005,3.834,24.394,85.0,11.792
0.031,-0.0101,3.833,24.386,85.0,11.796
0.029,0.0006,3.831,24.38,85.0,11.814
0.029,-0.009,3.828,24.374,85.0,11.838
-0.354,0.0022,3.826,24.367,85.0,11.83
0.07,-0.0068,3.824,24.361,83.0,11.818
0.089,-0.0009,3.823,24.353,83.0,11.822
0.081,0.004,3.819,24.348,83.0,11.852
0.027,-0.0082,3.818,24.346,83.0,11.83
0.041,-0.0173,3.817,24.346,83.0,11.854
0.045,-0.0043,3.814,24.345,83.0,11.838
0.035,-0.005,3.812,24.341,83.0,11.882
0.028,-0.0075,3.811,24.338,83.0,11.854
0.041,-0.0059,3.808,24.335,83.0,11.878
0.03,0.0001,3.807,24.335,83.0,11.942
0.025,0.0026,3.803,24.332,83.0,11.91
-0.31,-0.0098,3.803,24.33,83.0,11.908
0.103,0.0012,3.801,24.328,80.0,11.844
0.105,-0.0045,3.8,24.325,80.0,11.884
0.057,-0.0046,3.797,24.322,80.0,11.872
0.053,-0.0061,3.796,24.322,80.0,11.86
0.07,-0.012,3.794,24.322,80.0,11.898
0.064,-0.0072,3.794,24.32,80.0,11.838
0.061,-0.0056,3.791,24.316,80.0,11.752
0.062,-0.0038,3.789,24.313,80.0,11.722
0.052,-0.012,3.786,24.31,80.0,11.756
0.071,-0.0127,3.784,24.306,80.0,11.75
-0.321,-0.0076,3.784,24.301,80.0,11.778
0.102,-0.0033,3.781,24.294,82.0,11.906
0.101,-0.0027,3.779,24.291,82.0,11.944
0.062,0.0008,3.779,24.284,82.0,11.95
0.033,-0.0106,3.776,24.281,82.0,11.93
0.058,-0.0044,3.774,24.276,82.0,11.922
0.053,0.0031,3.772,24.271,82.0,11.896
0.051,-0.0014,3.771,24.265,82.0,11.92
0.052,-0.0031,3.77,24.257,82.0,11.94
0.055,-0.0047,3.767,24.251,82.0,11.938
0.042,-0.0084,3.766,24.245,82.0,11.984
-0.164,0.0002,3.764,24.237,82.0,11.944
-0.115,-0.0119,3.762,24.23,80.0,11.852
0.101,-0.005,3.76,24.222,80.0,11.874
0.106,0.0014,3.759,24.215,80.0,11.954
0.051,-0.0019,3.756,24.205,80.0,11.98
0.048,-0.0125,3.754,24.192,80.0,12.042
0.046,-0.0028,3.751,24.183,80.0,12.074
0.039,-0.0035,3.751,24.175,80.0,12.074
0.039,-0.0024,3.749,24.165,80.0,12.072
0.03,-0.0027,3.746,24.155,80.0,12.116
0.064,-0.0029,3.744,24.148,80.0,12.128
-0.38,-0.003,3.744,24.139,80.0,12.102
0.09,-0.0092,3.741,24.125,82.0,12.026
0.093,-0.0041,3.739,24.109,82.0,12.026
0.022,-0.015,3.736,24.103,82.0,12.076
0.029,-0.0106,3.734,24.099,82.0,12.088
0.026,-0.007,3.734,24.096,82.0,12.048
0.018,-0.0074,3.73,24.092,82.0,12.008
0.02,-0.0002,3.729,24.086,82.0,11.97
-0.265,0.0002,3.725,24.074,82.0,11.96
-0.265,0.0002,3.725,24.074,82.0,11.992
-0.048,-0.0038,3.722,24.065,82.0,11.994
0.089,0.0024,3.72,24.06,82.0,11.998
0.034,-0.0082,3.719,24.055,82.0,12.018
0.044,-0.0092,3.716,24.052,121.0,12.024
0.051,-0.0062,3.714,24.047,121.0,12.02
0.041,-0.0004,3.714,24.042,121.0,11.994
0.037,-0.0083,3.712,24.038,121.0,11.972
0.033,-0.0043,3.71,24.033,121.0,11.916
0.049,-0.0033,3.707,24.025,121.0,11.876
0.091,-0.0034,3.705,24.02,121.0,11.882
0.101,-0.0079,3.704,24.015,121.0,11.928
0.075,-0.0018,3.702,24.01,121.0,11.984
0.042,-0.0047,3.7,24.007,121.0,11.914
0.06,-0.0104,3.698,24.004,121.0,11.822
0.054,-0.0027,3.697,23.998,121.0,11.818
0.044,-0.0037,3.695,23.993,121.0,11.864
0.048,-0.0076,3.693,23.988,121.0,11.872
0.047,-0.0023,3.69,23.981,121.0,11.858
0.038,-0.0069,3.69,23.975,121.0,11.862
-0.336,-0.0029,3.688,23.968,121.0,11.896
0.059,-0.0015,3.685,23.96,121.0,11.84
0.106,-0.0088,3.685,23.954,121.0,11.796
0.11,-0.0038,3.684,23.945,121.0,11.816
0.055,-0.0019,3.682,23.938,121.0,11.844
0.06,-0.0076,3.679,23.933,121.0,11.85
0.06,-0.0073,3.678,23.926,121.0,11.91
0.049,-0.0134,3.675,23.919,121.0,11.93
0.048,-0.0062,3.674,23.912,121.0,11.926
0.047,-0.0049,3.673,23.906,121.0,11.914
0.042,-0.0021,3.672,23.899,121.0,11.904
0.032,-0.002,3.669,23.891,121.0,11.854
-0.064,0.0025,3.668,23.883,121.0,11.816
-0.242,-0.0084,3.665,23.874,121.0,11.742
0.092,-0.0075,3.664,23.867,121.0,11.738
0.098,0.0002,3.664,23.859,121.0,11.772
0.054,0.0028,3.662,23.852,121.0,11.778
0.035,-0.0101,3.66,23.846,121.0,11.822
0.046,-0.0081,3.659,23.841,121.0,11.836
0.05,-0.0099,3.657,23.834,121.0,11.87
0.043,-0.0076,3.654,23.826,121.0,11.918
0.043,-0.0017,3.654,23.822,121.0,11.976
0.04,-0.0055,3.653,23.815,121.0,11.926
0.04,-0.0056,3.65,23.806,121.0,11.954
0.04,-0.0097,3.649,23.8,121.0,11.986
-0.35,-0.0005,3.647,23.785,121.0,12.042
0.098,-0.0027,3.644,23.777,121.0,12.062
0.097,-0.0002,3.644,23.77,121.0,12.14
0.034,-0.0041,3.642,23.764,121.0,12.184
0.046,-0.0146,3.64,23.757,121.0,12.172
0.047,-0.0046,3.638,23.751,121.0,12.096
0.042,-0.0088,3.637,23.749,121.0,12.08
0.038,-0.0034,3.634,23.744,121.0,12.108
0.04,-0.0031,3.632,23.737,121.0,12.094
0.022,-0.0063,3.63,23.729,121.0,11.884
-0.103,0.0017,3.629,23.722,310.0,11.852
-0.21,-0.0097,3.627,23.714,310.0,11.816
0.088,-0.0013,3.626,23.708,310.0,11.76
0.1,-0.0015,3.625,23.7,310.0,11.808
0.038,-0.0132,3.621,23.689,310.0,11.866
0.038,-0.0132,3.621,23.689,310.0,11.854
0.05,-0.006,3.617,23.669,310.0,11.784
0.039,-0.001,3.615,23.664,310.0,11.656
0.038,0.0,3.615,23.657,310.0,11.564
0.025,-0.0024,3.612,23.652,310.0,11.532
0.054,-0.0054,3.611,23.645,310.0,11.622
-0.404,-0.001,3.61,23.637,310.0,11.674
0.08,-0.0023,3.608,23.631,310.0,11.704
0.086,0.0006,3.607,23.61,310.0,11.688
0.03,-0.011,3.603,23.605,338.0,11.642
0.026,-0.0007,3.6,23.597,338.0,11.606
0.012,-0.0113,3.6,23.591,338.0,11.59
0.009,-0.0024,3.597,23.585,338.0,11.516
0.016,-0.0015,3.595,23.577,338.0,11.71
-0.014,0.0012,3.593,23.564,338.0,11.882
-0.014,0.0012,3.593,23.564,338.0,11.97
-0.33,-0.0076,3.591,23.549,338.0,12.076
0.082,-0.0029,3.59,23.541,338.0,12.236
0.041,-0.0031,3.587,23.534,338.0,12.16
0.011,-0.014,3.585,23.528,338.0,12.152
0.019,-0.0054,3.585,23.523,338.0,12.062
0.013,-0.0054,3.583,23.518,338.0,11.832
0.009,0.0005,3.582,23.51,338.0,11.512
0.008,-0.0077,3.581,23.504,338.0,11.394
0.008,-0.0051,3.577,23.491,338.0,11.462
-0.332,-0.0062,3.575,23.485,338.0,11.59
-0.008,-0.0053,3.575,23.479,338.0,11.652
0.056,-0.005,3.573,23.472,338.0,11.618
0.061,-0.0038,3.571,23.466,338.0,11.716
0.009,-0.0005,3.57,23.458,338.0,11.696
0.018,-0.0074,3.57,23.453,338.0,11.518
0.018,-0.0002,3.567,23.448,338.0,11.412
0.007,-0.0048,3.565,23.443,338.0,11.406
0.004,-0.0069,3.565,23.436,338.0,11.588
0.001,-0.0105,3.562,23.431,338.0,11.77
-0.008,-0.0076,3.562,23.423,338.0,12.006
-0.099,-0.0029,3.56,23.417,338.0,12.118
-0.238,-0.0113,3.558,23.411,338.0,12.098
0.049,0.0002,3.556,23.403,338.0,12.04
0.041,-0.0054,3.555,23.397,338.0,11.992
-0.023,-0.0017,3.555,23.391,338.0,12.01
0.009,-0.0128,3.552,23.384,338.0,11.972
0.027,-0.0023,3.552,23.381,338.0,11.904
0.017,-0.0039,3.55,23.374,338.0,11.864
0.019,-0.0047,3.548,23.367,338.0,11.85
0.027,-0.007,3.547,23.361,338.0,11.794
0.024,-0.0018,3.545,23.355,338.0,11.674
-0.328,0.0015,3.545,23.349,338.0,11.596
0.032,-0.0049,3.542,23.341,338.0,11.59
0.088,-0.0089,3.541,23.335,338.0,11.598
0.102,0.0026,3.54,23.329,338.0,11.628
0.043,-0.0103,3.538,23.317,338.0,11.704
0.058,-0.0073,3.535,23.311,338.0,11.726
0.053,-0.0046,3.535,23.305,338.0,11.628
0.051,0.0006,3.533,23.299,338.0,11.578
0.055,-0.0025,3.533,23.292,338.0,11.562
0.055,-0.0116,3.53,23.284,338.0,11.648
-0.373,0.0014,3.53,23.277,338.0,11.728
0.107,-0.0075,3.528,23.272,43.0,11.866
0.124,-0.0026,3.525,23.258,43.0,11.884
0.063,-0.007,3.525,23.253,43.0,11.852
0.074,-0.0073,3.523,23.249,43.0,11.83
0.072,-0.0086,3.523,23.244,43.0,11.814
0.065,0.0002,3.523,23.238,43.0,11.826
0.059,-0.0038,3.52,23.232,43.0,11.83
0.049,-0.0087,3.519,23.227,43.0,11.818
0.045,-0.0011,3.516,23.222,43.0,11.712
-0.359,-0.0001,3.515,23.21,43.0,11.662
0.1,-0.0054,3.514,23.205,43.0,11.574
0.102,-0.001,3.513,23.197,43.0,11.566
0.039,-0.007,3.51,23.192,43.0,11.638
0.045,-0.0083,3.51,23.189,43.0,11.684
0.043,-0.0072,3.509,23.185,43.0,11.73
0.035,-0.0003,3.508,23.178,43.0,11.778
0.023,-0.0024,3.505,23.173,43.0,11.838
0.023,-0.0006,3.505,23.169,43.0,11.888
0.008,-0.0056,3.503,23.162,43.0,11.926
0.036,-0.0082,3.501,23.156,43.0,11.964
-0.382,-0.0014,3.5,23.15,43.0,11.994
0.06,-0.0046,3.5,23.145,43.0,12.008
0.055,-0.0054,3.498,23.137,43.0,12.01
0.013,-0.0034,3.496,23.132,43.0,12.028
0.01,-0.0169,3.495,23.129,43.0,12.018
0.03,-0.0083,3.495,23.125,43.0,12.018
0.022,-0.0038,3.493,23.12,43.0,11.996
0.016,-0.0022,3.493,23.115,43.0,11.972
0.012,-0.0008,3.49,23.109,43.0,11.972
0.011,-0.0034,3.49,23.105,43.0,11.97
0.006,-0.0081,3.488,23.099,201.0,11.938
-0.363,-0.0015,3.486,23.093,201.0,11.922
0.037,0.0028,3.485,23.088,201.0,11.9
0.076,-0.0117,3.485,23.083,201.0,11.836
0.077,0.0018,3.483,23.075,201.0,11.77
0.007,-0.0052,3.481,23.07,201.0,11.682
0.019,-0.0139,3.48,23.065,201.0,11.616
0.025,-0.0095,3.479,23.06,201.0,11.6
0.017,-0.0026,3.478,23.055,201.0,11.596
0.01,-0.0013,3.475,23.048,201.0,11.59
0.008,-0.005,3.475,23.043,201.0,11.62
0.002,-0.0074,3.474,23.036,201.0,11.644
0.012,-0.004,3.473,23.031,201.0,11.638
-0.419,0.0035,3.471,23.023,201.0,11.648
0.069,-0.0069,3.47,23.018,201.0,11.644
0.083,0.0011,3.47,23.011,201.0,11.64
0.072,0.001,3.468,23.006,201.0,11.638
0.009,-0.0128,3.466,23.001,201.0,11.65
0.021,-0.0102,3.466,22.998,201.0,11.71
0.027,-0.0085,3.465,22.993,201.0,11.752
0.021,-0.007,3.463,22.987,201.0,11.798
0.014,-0.0085,3.461,22.981,201.0,11.8
0.01,-0.0103,3.46,22.978,201.0,11.786
0.003,-0.003,3.459,22.973,201.0,11.766
0.01,-0.0066,3.458,22.961,201.0,11.742
0.051,-0.0106,3.456,22.956,201.0,11.756
0.062,-0.0006,3.455,22.95,201.0,11.8
0.053,-0.0011,3.454,22.944,201.0,11.848
0.0,-0.007,3.453,22.94,201.0,11.858
0.021,-0.0125,3.45,22.936,201.0,11.844
0.011,-0.0033,3.449,22.927,201.0,11.866
0.011,-0.0033,3.449,22.927,201.0,11.908
0.009,-0.0025,3.446,22.916,201.0,11.898
0.001,-0.0048,3.446,22.911,201.0,11.884
-0.248,0.0007,3.444,22.906,201.0,11.892
-0.096,-0.0065,3.443,22.903,201.0,11.928
0.064,-0.0058,3.442,22.896,201.0,12.068
0.061,-0.0046,3.442,22.891,201.0,12.16
0.0,-0.0044,3.439,22.885,201.0,12.068
0.034,-0.0121,3.437,22.881,82.0,12.16
0.045,-0.0079,3.436,22.871,82.0,12.282
0.043,-0.0035,3.436,22.864,82.0,12.308
0.045,-0.006,3.433,22.859,82.0,12.318
0.035,0.0032,3.433,22.854,82.0,12.32
0.079,-0.0027,3.432,22.848,82.0,12.312
-0.37,-0.0083,3.431,22.843,82.0,12.274
0.115,-0.0001,3.428,22.837,81.0,12.212
0.123,-0.005,3.427,22.829,81.0,12.204
0.093,0.0047,3.426,22.824,81.0,12.224
0.063,-0.0109,3.426,22.819,81.0,12.252
0.081,-0.0109,3.424,22.814,81.0,12.228
0.103,-0.0039,3.423,22.809,81.0,12.218
0.067,-0.0071,3.421,22.804,81.0,12.196
0.067,-0.0092,3.421,22.799,81.0,12.162
0.069,-0.0041,3.419,22.794,81.0,12.152
0.047,-0.0059,3.418,22.789,81.0,12.14
0.071,0.0037,3.416,22.784,81.0,12.118
-0.339,-0.0097,3.416,22.779,81.0,12.096
0.1,-0.0048,3.416,22.773,77.0,12.02
0.101,-0.0009,3.413,22.767,77.0,11.996
0.061,-0.0035,3.411,22.762,77.0,11.996
0.027,-0.0123,3.411,22.757,77.0,12.026
0.027,-0.004,3.408,22.747,77.0,12.054
0.027,-0.004,3.408,22.747,77.0,12.046
0.018,-0.0042,3.406,22.73,77.0,12.038
-0.009,0.0003,3.403,22.723,77.0,12.026
-0.373,-0.0002,3.402,22.717,77.0,12.038
0.022,-0.0067,3.401,22.71,77.0,12.046
0.017,0.0017,3.399,22.702,77.0,12.032
0.0,-0.001,3.397,22.696,77.0,12.014
-0.027,-0.0097,3.394,22.685,107.0,11.982
-0.027,-0.0097,3.394,22.685,107.0,11.95
-0.034,-0.0066,3.392,22.673,107.0,11.948
-0.049,-0.0028,3.388,22.668,107.0,11.932
-0.059,-0.0037,3.387,22.661,107.0,11.932
-0.066,-0.0071,3.386,22.655,107.0,11.932
-0.408,0.0002,3.386,22.65,107.0,11.926
-0.037,-0.0019,3.382,22.644,107.0,11.894
-0.029,-0.0012,3.381,22.639,107.0,11.822
-0.043,-0.0038,3.381,22.631,107.0,11.752
-0.102,-0.0055,3.379,22.625,107.0,11.744
-0.087,-0.0048,3.378,22.62,107.0,11.742
-0.088,-0.0099,3.379,22.615,107.0,11.718
-0.092,-0.0083,3.381,22.609,107.0,11.656
-0.104,-0.0032,3.379,22.603,107.0,11.608
-0.109,-0.004,3.387,22.598,107.0,11.63
-0.095,-0.0051,3.392,22.589,107.0,11.662
-0.431,-0.0011,3.398,22.583,107.0,11.65
-0.031,-0.0087,3.406,22.576,107.0,11.656
-0.017,0.0017,3.409,22.568,107.0,11.66
-0.026,-0.0002,3.412,22.562,107.0,11.696
-0.069,-0.0095,3.414,22.556,107.0,11.712
-0.035,-0.0062,3.419,22.553,107.0,11.704
-0.029,-0.0089,3.423,22.548,107.0,11.672
-0.023,-0.008,3.424,22.543,107.0,11.648
-0.02,-0.0008,3.424,22.538,107.0,11.606
-0.015,-0.0031,3.424,22.533,107.0,11.582
-0.311,-0.0042,3.428,22.527,107.0,11.6
