ECG,EMG,foot GSR,HR,marker,RESP
-0.058,0.6215,11.063,89.0,10.82,36.93
-0.048,0.62675,11.062,89.0,10.81,37.06
-0.139,0.639625,11.06,89.0,10.82,37.27
0.141,0.619,11.057,89.0,10.82,37.57
-0.07,0.59825,11.055,89.0,10.82,37.82
0.049,0.61125,11.052,89.0,10.82,38.03
0.287,0.600875,11.05,93.0,10.82,38.24
-0.01,0.543875,11.047,93.0,10.81,38.44
-0.096,0.593,11.045,93.0,10.81,38.64
-0.078,0.572375,11.041,93.0,10.82,38.8
-0.06,0.619,11.039,93.0,10.81,38.84
-0.045,0.608625,11.035,93.0,10.81,38.78
-0.137,0.61125,11.034,93.0,10.82,38.68
0.161,0.639625,11.03,93.0,10.82,38.52
-0.068,0.639625,11.026,93.0,10.82,38.32
0.051,0.603375,11.024,93.0,10.81,38.13
0.298,0.663,11.02,93.0,10.82,37.91
-0.005,0.64225,11.016,93.0,10.82,37.7
-0.096,0.603375,11.014,93.0,10.81,37.55
-0.081,0.624125,11.011,93.0,10.82,37.36
-0.081,0.572375,11.008,93.0,10.82,37.1
-0.026,0.5775,11.004,93.0,10.82,36.81
-0.113,0.58275,11.001,93.0,10.81,36.58
0.19,0.59825,10.998,93.0,10.82,36.39
-0.145,0.564625,10.994,93.0,10.82,36.18
-0.03,0.600875,10.991,93.0,10.82,35.95
0.197,0.616375,10.988,88.0,10.82,35.72
0.185,0.6345,10.984,88.0,10.82,35.51
-0.084,0.668125,10.981,88.0,10.82,35.33
-0.085,0.65525,10.976,88.0,10.82,35.18
-0.074,0.603375,10.974,88.0,10.82,35.06
-0.081,0.603375,10.97,88.0,10.81,34.86
-0.016,0.603375,10.968,88.0,10.82,34.63
-0.116,0.606,10.964,88.0,10.82,34.49
0.146,0.606,10.961,88.0,10.82,34.39
-0.095,0.538625,10.956,88.0,10.82,34.31
-0.007,0.5905,10.954,88.0,10.82,34.24
0.24,0.5905,10.951,85.0,10.82,34.19
0.143,0.587875,10.949,85.0,10.82,34.13
-0.084,0.59825,10.947,85.0,10.82,34.11
-0.082,0.6345,10.944,85.0,10.82,34.07
-0.08,0.67075,10.942,85.0,10.82,34.03
-0.1,0.608625,10.938,85.0,10.82,33.92
-0.064,0.639625,10.937,85.0,10.82,33.87
-0.097,0.639625,10.934,85.0,10.82,33.88
-0.032,0.606,10.932,85.0,10.82,33.86
-0.027,0.616375,10.931,85.0,10.82,33.83
-0.111,0.59825,10.928,85.0,10.82,33.82
0.039,0.616375,10.926,81.0,10.82,33.81
0.205,0.595625,10.923,81.0,10.82,33.77
-0.121,0.54125,10.922,81.0,10.82,33.76
-0.167,0.55675,10.918,81.0,10.82,33.76
-0.157,0.564625,10.918,81.0,10.82,33.75
-0.171,0.5775,10.916,81.0,10.82,33.72
-0.176,0.6215,10.913,81.0,10.82,33.64
-0.109,0.593,10.911,81.0,10.82,33.62
-0.204,0.629375,10.909,81.0,10.82,33.61
0.043,0.639625,10.907,81.0,10.82,33.61
-0.173,0.629375,10.904,81.0,10.82,33.62
-0.09,0.67075,10.902,81.0,10.82,33.63
0.154,0.595625,10.901,80.0,10.82,33.64
0.037,0.660375,10.898,80.0,10.82,33.63
-0.165,0.639625,10.896,80.0,10.82,33.65
-0.153,0.624125,10.893,80.0,10.82,33.65
-0.145,0.587875,10.891,80.0,10.82,33.65
-0.154,0.551625,10.889,80.0,10.82,33.6
-0.117,0.567125,10.888,80.0,10.81,33.58
-0.117,0.580125,10.886,80.0,10.82,33.59
-0.109,0.5465,10.883,80.0,10.82,33.59
0.03,0.603375,10.882,80.0,10.82,33.6
-0.095,0.6215,10.881,80.0,10.82,33.6
0.049,0.637125,10.878,80.0,10.82,33.61
0.249,0.580125,10.877,80.0,10.82,33.6
-0.055,0.587875,10.876,80.0,10.82,33.62
-0.106,0.629375,10.873,80.0,10.82,33.62
-0.088,0.61375,10.873,80.0,10.82,33.64
-0.093,0.600875,10.871,80.0,10.82,33.63
-0.095,0.5905,10.871,80.0,10.82,33.59
-0.03,0.603375,10.868,80.0,10.82,33.57
-0.118,0.6345,10.868,80.0,10.82,33.59
0.126,0.606,10.866,80.0,10.81,33.57
-0.081,0.595625,10.864,80.0,10.82,33.59
0.0,0.59825,10.863,80.0,10.82,33.61
0.244,0.572375,10.862,80.0,10.82,33.6
0.125,0.595625,10.861,80.0,10.82,33.61
-0.074,0.61375,10.859,81.0,10.82,33.62
-0.064,0.587875,10.857,81.0,10.82,33.65
-0.061,0.58525,10.856,81.0,10.82,33.65
-0.073,0.595625,10.854,81.0,10.82,33.6
-0.032,0.62675,10.852,81.0,10.82,33.57
-0.062,0.61375,10.85,81.0,10.82,33.58
0.112,0.619,10.849,81.0,10.82,33.56
-0.056,0.600875,10.846,81.0,10.82,33.58
-0.022,0.600875,10.844,81.0,10.82,33.6
0.145,0.58275,10.842,81.0,10.82,33.6
0.278,0.58525,10.84,81.0,10.82,33.6
-0.033,0.600875,10.837,81.0,10.82,33.6
-0.058,0.562,10.835,80.0,10.82,33.62
-0.046,0.551625,10.832,80.0,10.82,33.62
-0.06,0.61375,10.83,80.0,10.82,33.61
-0.042,0.587875,10.827,80.0,10.82,33.56
-0.027,0.59825,10.826,80.0,10.82,33.57
-0.075,0.631875,10.824,80.0,10.82,33.58
0.128,0.624125,10.821,80.0,10.82,33.58
-0.041,0.663,10.817,80.0,10.82,33.59
0.089,0.616375,10.815,80.0,10.82,33.6
0.303,0.64225,10.812,80.0,10.82,33.61
0.001,0.629375,10.81,80.0,10.82,33.61
-0.069,0.606,10.807,83.0,10.82,33.63
-0.056,0.639625,10.805,83.0,10.82,33.64
-0.066,0.5905,10.802,83.0,10.82,33.63
-0.057,0.562,10.8,83.0,10.82,33.57
-0.03,0.515375,10.797,83.0,10.82,33.57
-0.115,0.58275,10.794,83.0,10.82,33.57
0.139,0.631875,10.791,83.0,10.82,33.58
-0.053,0.55675,10.789,83.0,10.82,33.59
0.063,0.56975,10.786,83.0,10.82,33.6
0.3,0.61375,10.784,83.0,10.82,33.6
0.02,0.59825,10.781,83.0,10.82,33.6
-0.071,0.629375,10.779,83.0,10.82,33.61
-0.06,0.608625,10.776,83.0,10.82,33.62
-0.067,0.675875,10.774,83.0,10.82,33.62
-0.045,0.624125,10.772,83.0,10.82,33.56
-0.049,0.6215,10.769,83.0,10.82,33.56
-0.058,0.61125,10.767,83.0,10.82,33.57
0.066,0.644875,10.764,83.0,10.82,33.56
-0.053,0.606,10.762,83.0,10.82,33.57
0.084,0.562,10.759,83.0,10.82,33.59
0.272,0.572375,10.757,83.0,10.82,33.6
-0.043,0.58275,10.754,83.0,10.82,33.6
-0.099,0.608625,10.752,85.0,10.82,33.61
-0.09,0.595625,10.749,85.0,10.82,33.61
-0.103,0.572375,10.745,85.0,10.82,33.61
-0.069,0.587875,10.743,85.0,10.82,33.54
-0.099,0.64225,10.74,85.0,10.82,33.55
0.029,0.668125,10.738,85.0,10.82,33.55
-0.087,0.64225,10.735,85.0,10.82,33.56
-0.08,0.616375,10.733,85.0,10.82,33.57
0.081,0.616375,10.73,85.0,10.82,33.59
0.224,0.580125,10.728,85.0,10.82,33.57
-0.087,0.600875,10.725,85.0,10.82,33.59
-0.117,0.587875,10.723,85.0,10.82,33.6
-0.104,0.580125,10.72,85.0,10.82,33.6
-0.117,0.572375,10.718,85.0,10.82,33.59
-0.072,0.606,10.715,85.0,10.82,33.55
-0.111,0.59825,10.713,85.0,10.82,33.56
0.104,0.65,10.71,85.0,10.82,33.58
-0.155,0.61125,10.708,85.0,10.82,33.62
-0.063,0.593,10.707,85.0,10.82,33.68
0.121,0.6345,10.704,85.0,10.82,33.75
0.22,0.619,10.702,85.0,10.82,33.86
-0.079,0.587875,10.699,85.0,10.82,34.0
-0.097,0.6215,10.695,85.0,10.82,34.17
-0.084,0.574875,10.694,85.0,10.82,34.33
-0.073,0.603375,10.692,85.0,10.82,34.46
-0.052,0.616375,10.689,85.0,10.82,34.6
-0.135,0.629375,10.688,85.0,10.82,34.8
0.106,0.559375,10.685,85.0,10.82,35.02
-0.063,0.574875,10.682,85.0,10.82,35.23
0.06,0.6215,10.68,85.0,10.82,35.43
0.291,0.61375,10.677,85.0,10.82,35.66
0.006,0.606,10.676,85.0,10.82,35.88
-0.075,0.572375,10.673,89.0,10.82,36.11
-0.061,0.631875,10.67,89.0,10.82,36.32
-0.048,0.64225,10.668,89.0,10.82,36.49
-0.024,0.619,10.666,89.0,10.82,36.6
-0.119,0.67075,10.663,89.0,10.82,36.77
0.146,0.629375,10.662,89.0,10.82,36.97
-0.044,0.616375,10.658,89.0,10.82,37.13
0.068,0.606,10.657,89.0,10.82,37.28
0.316,0.5905,10.653,89.0,10.82,37.44
0.051,0.608625,10.651,89.0,10.82,37.57
-0.058,0.58275,10.648,91.0,10.82,37.73
-0.043,0.515375,10.647,91.0,10.82,37.85
-0.027,0.567125,10.645,91.0,10.82,37.92
-0.013,0.567125,10.642,91.0,10.82,37.97
-0.105,0.549,10.64,91.0,10.82,38.05
0.177,0.580125,10.637,91.0,10.82,38.13
-0.032,0.6345,10.635,91.0,10.82,38.12
0.085,0.663,10.632,91.0,10.82,38.01
0.331,0.6215,10.63,91.0,10.83,37.87
0.034,0.65,10.627,91.0,10.82,37.66
-0.062,0.619,10.625,94.0,10.82,37.42
-0.048,0.619,10.622,94.0,10.82,37.17
-0.049,0.58525,10.618,94.0,10.82,36.85
0.006,0.595625,10.617,94.0,10.82,36.5
-0.086,0.5905,10.615,94.0,10.82,36.26
0.206,0.619,10.612,94.0,10.82,36.06
-0.101,0.562,10.61,94.0,10.82,35.87
0.009,0.58275,10.607,94.0,10.82,35.68
0.243,0.58275,10.605,94.0,10.82,35.48
0.212,0.619,10.603,94.0,10.82,35.27
-0.05,0.600875,10.601,88.0,10.82,35.1
-0.057,0.58525,10.6,88.0,10.82,34.95
-0.046,0.639625,10.597,88.0,10.83,34.81
-0.054,0.64225,10.595,88.0,10.82,34.6
0.01,0.65,10.595,88.0,10.82,34.44
-0.083,0.64225,10.593,88.0,10.82,34.36
0.18,0.616375,10.591,88.0,10.83,34.28
-0.074,0.574875,10.59,88.0,10.82,34.25
0.013,0.595625,10.589,88.0,10.82,34.21
0.255,0.595625,10.588,88.0,10.83,34.17
0.179,0.572375,10.588,88.0,10.82,34.11
-0.066,0.603375,10.586,85.0,10.82,34.06
-0.067,0.580125,10.585,85.0,10.83,34.01
-0.059,0.567125,10.585,85.0,10.82,33.93
-0.072,0.59825,10.585,85.0,10.82,33.77
-0.076,0.62675,10.585,85.0,10.83,33.64
-0.084,0.629375,10.585,85.0,10.82,33.6
0.043,0.631875,10.585,85.0,10.82,33.58
0.005,0.65525,10.583,85.0,10.82,33.57
-0.039,0.6785,10.584,85.0,10.83,33.56
0.123,0.608625,10.583,85.0,10.83,33.58
0.301,0.65,10.584,85.0,10.83,33.59
-0.034,0.587875,10.584,85.0,10.83,33.6
-0.078,0.562,10.585,81.0,10.82,33.61
-0.065,0.5905,10.583,81.0,10.83,33.61
-0.068,0.5775,10.583,81.0,10.82,33.6
-0.064,0.58275,10.583,81.0,10.83,33.54
-0.015,0.562,10.583,81.0,10.83,33.54
-0.115,0.587875,10.581,81.0,10.82,33.54
0.142,0.59825,10.58,81.0,10.83,33.53
-0.064,0.5905,10.58,81.0,10.83,33.54
0.022,0.603375,10.579,81.0,10.82,33.55
0.281,0.616375,10.58,81.0,10.83,33.55
0.1,0.64225,10.578,81.0,10.83,33.55
-0.08,0.675875,10.578,80.0,10.82,33.57
-0.076,0.637125,10.576,80.0,10.82,33.58
-0.073,0.603375,10.575,80.0,10.83,33.59
-0.086,0.624125,10.573,80.0,10.83,33.54
-0.039,0.65775,10.573,80.0,10.83,33.54
-0.084,0.61125,10.57,80.0,10.83,33.58
0.12,0.6345,10.569,80.0,10.83,33.63
-0.101,0.59825,10.568,80.0,10.83,33.7
-0.044,0.543875,10.566,80.0,10.83,33.8
0.128,0.5775,10.565,81.0,10.83,33.9
0.258,0.587875,10.563,81.0,10.83,34.02
-0.062,0.58275,10.561,81.0,10.83,34.18
-0.092,0.564625,10.56,81.0,10.83,34.34
-0.077,0.61125,10.559,81.0,10.83,34.47
-0.087,0.629375,10.558,81.0,10.83,34.54
-0.033,0.665625,10.555,81.0,10.83,34.6
-0.113,0.61375,10.553,81.0,10.83,34.76
0.156,0.644875,10.551,81.0,10.83,34.98
-0.137,0.61125,10.55,81.0,10.83,35.2
-0.021,0.61375,10.549,81.0,10.83,35.41
0.193,0.61375,10.545,81.0,10.83,35.61
0.18,0.564625,10.544,81.0,10.83,35.82
-0.082,0.580125,10.543,85.0,10.83,36.04
-0.088,0.564625,10.54,85.0,10.83,36.26
-0.074,0.608625,10.538,85.0,10.83,36.44
-0.056,0.580125,10.536,85.0,10.83,36.56
-0.067,0.58275,10.535,85.0,10.83,36.68
-0.093,0.600875,10.533,85.0,10.83,36.86
0.108,0.572375,10.53,85.0,10.83,37.08
-0.057,0.61375,10.529,85.0,10.83,37.25
0.081,0.62675,10.526,85.0,10.83,37.4
0.301,0.624125,10.523,85.0,10.83,37.61
-0.021,0.62675,10.521,85.0,10.83,37.78
-0.095,0.58275,10.519,89.0,10.83,37.93
-0.083,0.593,10.518,89.0,10.83,38.08
-0.079,0.629375,10.515,89.0,10.83,38.18
-0.047,0.5905,10.513,89.0,10.83,38.3
-0.146,0.549,10.51,89.0,10.83,38.44
0.141,0.58275,10.509,89.0,10.83,38.61
-0.095,0.56975,10.507,89.0,10.83,38.73
-0.001,0.543875,10.504,89.0,10.83,38.87
0.266,0.559375,10.502,89.0,10.83,38.98
0.075,0.59825,10.501,89.0,10.83,39.02
-0.111,0.600875,10.498,89.0,10.83,39.0
-0.108,0.624125,10.496,89.0,10.83,38.89
-0.098,0.608625,10.493,89.0,10.83,38.69
-0.068,0.65,10.491,89.0,10.83,38.42
-0.09,0.629375,10.488,89.0,10.83,38.2
-0.069,0.5775,10.486,89.0,10.83,37.98
0.076,0.629375,10.484,89.0,10.83,37.79
-0.075,0.61125,10.482,89.0,10.83,37.58
0.074,0.543875,10.479,89.0,10.83,37.37
0.289,0.61375,10.478,87.0,10.83,37.16
-0.054,0.567125,10.476,87.0,10.83,36.93
-0.113,0.567125,10.473,87.0,10.83,36.69
-0.097,0.580125,10.471,87.0,10.83,36.43
-0.098,0.608625,10.468,87.0,10.83,36.1
-0.073,0.600875,10.467,87.0,10.83,35.76
-0.074,0.580125,10.466,87.0,10.83,35.52
-0.1,0.606,10.463,87.0,10.83,35.35
0.111,0.652625,10.462,87.0,10.83,35.22
-0.074,0.668125,10.461,87.0,10.83,35.11
0.065,0.65525,10.458,87.0,10.83,35.01
0.297,0.61125,10.456,84.0,10.83,34.9
-0.031,0.551625,10.456,84.0,10.83,34.81
-0.1,0.587875,10.454,84.0,10.83,34.73
-0.084,0.59825,10.453,84.0,10.83,34.65
-0.085,0.580125,10.451,84.0,10.83,34.57
-0.093,0.603375,10.451,84.0,10.83,34.45
-0.024,0.62675,10.449,84.0,10.83,34.37
-0.113,0.559375,10.448,84.0,10.83,34.31
0.154,0.574875,10.448,84.0,10.83,34.24
-0.087,0.603375,10.447,84.0,10.83,34.17
-0.002,0.61125,10.446,84.0,10.83,34.1
0.243,0.580125,10.446,84.0,10.83,34.02
0.178,0.637125,10.446,84.0,10.83,33.94
-0.074,0.619,10.443,80.0,10.83,33.9
-0.071,0.6215,10.443,80.0,10.83,33.86
-0.062,0.64225,10.443,80.0,10.83,33.84
-0.078,0.629375,10.443,80.0,10.83,33.74
-0.065,0.65525,10.443,80.0,10.83,33.66
-0.094,0.59825,10.441,80.0,10.83,33.62
-0.012,0.5775,10.441,80.0,10.83,33.61
0.161,0.603375,10.441,80.0,10.83,33.6
-0.061,0.593,10.441,80.0,10.83,33.6
0.047,0.608625,10.439,80.0,10.83,33.6
0.308,0.606,10.437,80.0,10.83,33.6
0.042,0.606,10.438,80.0,10.83,33.6
-0.079,0.574875,10.438,80.0,10.83,33.59
-0.069,0.606,10.438,80.0,10.83,33.59
-0.066,0.603375,10.438,80.0,10.83,33.58
-0.077,0.652625,10.438,80.0,10.83,33.52
-0.028,0.61125,10.437,80.0,10.83,33.49
-0.068,0.593,10.436,80.0,10.83,33.5
0.15,0.61125,10.436,80.0,10.83,33.49
-0.088,0.6215,10.436,80.0,10.83,33.5
-0.024,0.624125,10.436,80.0,10.83,33.51
0.148,0.603375,10.436,80.0,10.83,33.53
0.284,0.55675,10.433,80.0,10.83,33.54
-0.044,0.523125,10.433,80.0,10.83,33.56
-0.07,0.54125,10.433,114.0,10.83,33.59
-0.059,0.56975,10.431,114.0,10.83,33.61
-0.069,0.56975,10.431,114.0,10.83,33.62
-0.058,0.61125,10.429,114.0,10.83,33.6
-0.031,0.608625,10.428,114.0,10.83,33.67
-0.108,0.62675,10.428,114.0,10.83,33.76
0.146,0.663,10.426,114.0,10.83,33.87
-0.054,0.644875,10.426,114.0,10.83,33.98
0.058,0.629375,10.424,114.0,10.83,34.08
0.301,0.62675,10.423,114.0,10.83,34.19
0.024,0.6215,10.422,114.0,10.83,34.35
-0.079,0.58525,10.421,81.0,10.83,34.52
-0.069,0.5905,10.42,81.0,10.83,34.7
-0.077,0.549,10.419,81.0,10.83,34.84
-0.039,0.572375,10.416,81.0,10.83,34.94
-0.089,0.580125,10.415,81.0,10.83,35.1
0.171,0.567125,10.414,81.0,10.83,35.32
-0.145,0.587875,10.411,81.0,10.83,35.53
-0.031,0.593,10.41,81.0,10.83,35.71
0.152,0.587875,10.409,81.0,10.83,35.92
0.24,0.6785,10.406,81.0,10.83,36.12
-0.066,0.606,10.404,81.0,10.83,36.33
-0.087,0.673375,10.402,87.0,10.83,36.54
-0.079,0.65,10.401,87.0,10.83,36.73
-0.051,0.606,10.399,87.0,10.83,36.88
-0.079,0.62675,10.397,87.0,10.83,37.03
-0.035,0.608625,10.395,87.0,10.83,37.25
0.036,0.629375,10.394,87.0,10.83,37.46
-0.061,0.5775,10.391,87.0,10.83,37.62
0.089,0.55675,10.389,87.0,10.83,37.77
0.281,0.606,10.387,87.0,10.83,37.93
-0.053,0.608625,10.385,87.0,10.83,38.08
-0.106,0.5905,10.384,91.0,10.83,38.22
-0.091,0.58525,10.381,91.0,10.83,38.24
-0.065,0.59825,10.38,91.0,10.83,38.08
-0.072,0.58275,10.377,91.0,10.83,37.85
-0.112,0.603375,10.375,91.0,10.83,37.65
0.113,0.608625,10.374,91.0,10.83,37.47
-0.077,0.65525,10.371,91.0,10.83,37.26
0.061,0.65525,10.369,91.0,10.83,37.07
0.294,0.559375,10.367,91.0,10.83,36.86
-0.033,0.56975,10.365,91.0,10.83,36.63
-0.107,0.61375,10.364,91.0,10.83,36.42
-0.093,0.608625,10.361,91.0,10.83,36.2
-0.088,0.538625,10.359,91.0,10.83,35.94
-0.033,0.52575,10.356,91.0,10.83,35.66
-0.133,0.587875,10.355,91.0,10.83,35.44
0.137,0.59825,10.354,91.0,10.83,35.27
-0.096,0.559375,10.351,91.0,10.83,35.1
-0.013,0.619,10.349,91.0,10.83,34.95
0.241,0.616375,10.347,91.0,10.83,34.83
0.129,0.6475,10.346,91.0,10.83,34.71
-0.093,0.593,10.344,88.0,10.83,34.6
-0.09,0.62675,10.344,88.0,10.83,34.49
-0.083,0.616375,10.344,88.0,10.83,34.4
-0.052,0.574875,10.344,88.0,10.83,34.24
-0.06,0.5775,10.342,88.0,10.83,34.12
-0.139,0.58525,10.344,88.0,10.83,34.06
0.128,0.549,10.344,88.0,10.83,34.0
-0.084,0.5905,10.344,88.0,10.83,33.96
-0.001,0.549,10.345,88.0,10.83,33.9
0.263,0.538625,10.345,85.0,10.83,33.9
0.076,0.587875,10.346,85.0,10.83,33.89
-0.104,0.606,10.349,85.0,10.83,33.88
-0.096,0.593,10.349,85.0,10.83,33.85
-0.094,0.61125,10.351,85.0,10.83,33.79
-0.104,0.61125,10.351,85.0,10.83,33.66
-0.036,0.639625,10.354,85.0,10.83,33.61
-0.134,0.637125,10.355,85.0,10.83,33.6
0.125,0.608625,10.356,85.0,10.83,33.58
-0.125,0.6215,10.356,85.0,10.83,33.57
-0.035,0.637125,10.359,85.0,10.83,33.58
0.191,0.603375,10.359,83.0,10.83,33.59
0.164,0.616375,10.359,83.0,10.83,33.62
-0.099,0.59825,10.361,83.0,10.83,33.68
-0.101,0.572375,10.361,83.0,10.83,33.73
-0.092,0.562,10.361,83.0,10.83,33.81
-0.104,0.595625,10.361,83.0,10.83,33.84
-0.04,0.572375,10.361,83.0,10.83,33.91
-0.131,0.572375,10.359,83.0,10.83,34.03
0.131,0.5905,10.359,83.0,10.83,34.18
-0.139,0.5775,10.359,83.0,10.83,34.34
-0.036,0.64225,10.359,83.0,10.83,34.48
0.181,0.608625,10.359,84.0,10.83,34.64
0.164,0.644875,10.356,84.0,10.83,34.81
-0.094,0.606,10.356,84.0,10.83,35.0
-0.096,0.59825,10.355,84.0,10.83,35.2
-0.088,0.572375,10.354,84.0,10.83,35.36
-0.065,0.580125,10.354,84.0,10.83,35.45
-0.081,0.5905,10.354,84.0,10.83,35.59
-0.092,0.58275,10.351,84.0,10.83,35.8
0.079,0.567125,10.351,84.0,10.83,36.01
-0.068,0.572375,10.349,84.0,10.83,36.2
0.068,0.616375,10.349,84.0,10.83,36.39
0.28,0.629375,10.346,88.0,10.83,36.58
-0.031,0.559375,10.346,88.0,10.83,36.77
-0.097,0.616375,10.344,88.0,10.83,36.98
-0.08,0.62675,10.342,88.0,10.83,37.16
-0.07,0.644875,10.341,88.0,10.83,37.27
-0.05,0.639625,10.339,88.0,10.83,37.36
-0.144,0.629375,10.337,88.0,10.83,37.51
0.147,0.631875,10.336,88.0,10.83,37.63
-0.077,0.593,10.334,88.0,10.83,37.61
0.026,0.56975,10.333,88.0,10.83,37.47
0.285,0.637125,10.332,88.0,10.83,37.26
0.03,0.587875,10.329,88.0,10.83,37.03
-0.1,0.543875,10.327,90.0,10.83,36.81
-0.086,0.538625,10.325,90.0,10.83,36.58
-0.091,0.608625,10.323,90.0,10.83,36.32
-0.047,0.619,10.322,90.0,10.83,36.02
-0.093,0.580125,10.319,90.0,10.83,35.79
0.061,0.587875,10.317,90.0,10.83,35.62
-0.044,0.652625,10.315,90.0,10.83,35.44
-0.059,0.6345,10.313,90.0,10.83,35.28
0.105,0.608625,10.31,87.0,10.83,35.13
0.275,0.6785,10.308,87.0,10.83,35.0
-0.058,0.6215,10.307,87.0,10.83,34.85
-0.095,0.619,10.305,87.0,10.83,34.73
-0.082,0.551625,10.303,87.0,10.83,34.61
-0.09,0.562,10.3,87.0,10.83,34.44
-0.031,0.5775,10.298,87.0,10.83,34.25
-0.109,0.551625,10.297,87.0,10.83,34.16
0.17,0.55675,10.294,87.0,10.83,34.12
-0.152,0.55675,10.292,87.0,10.83,34.08
-0.041,0.5775,10.289,87.0,10.83,34.05
0.156,0.595625,10.287,87.0,10.83,34.0
0.228,0.564625,10.284,87.0,10.83,33.95
-0.081,0.587875,10.283,87.0,10.83,33.93
-0.097,0.61125,10.282,86.0,10.83,33.89
-0.088,0.652625,10.279,86.0,10.83,33.88
-0.099,0.5905,10.275,86.0,10.83,33.78
-0.041,0.606,10.274,86.0,10.83,33.68
-0.117,0.59825,10.273,86.0,10.83,33.65
0.15,0.624125,10.272,86.0,10.83,33.65
-0.161,0.593,10.269,86.0,10.83,33.64
-0.054,0.580125,10.268,86.0,10.83,33.66
0.137,0.528375,10.267,83.0,10.83,33.66
0.219,0.55425,10.267,83.0,10.83,33.67
-0.09,0.580125,10.267,83.0,10.83,33.67
-0.106,0.58275,10.267,83.0,10.83,33.66
-0.099,0.619,10.267,83.0,10.83,33.66
-0.112,0.580125,10.267,83.0,10.83,33.64
-0.058,0.629375,10.267,83.0,10.83,33.6
-0.124,0.62675,10.269,83.0,10.83,33.6
0.12,0.631875,10.269,83.0,10.83,33.59
-0.165,0.616375,10.27,83.0,10.83,33.57
-0.071,0.606,10.272,83.0,10.83,33.57
0.111,0.6215,10.272,84.0,10.83,33.58
0.218,0.639625,10.274,84.0,10.83,33.6
-0.094,0.61125,10.275,84.0,10.83,33.61
-0.115,0.559375,10.277,84.0,10.83,33.62
-0.103,0.5775,10.277,84.0,10.83,33.62
-0.117,0.564625,10.279,84.0,10.83,33.59
-0.069,0.543875,10.279,84.0,10.83,33.54
-0.111,0.644875,10.28,84.0,10.83,33.55
0.057,0.629375,10.282,84.0,10.83,33.56
-0.109,0.608625,10.282,84.0,10.83,33.56
-0.079,0.637125,10.283,84.0,10.83,33.59
0.084,0.616375,10.284,83.0,10.83,33.59
0.237,0.58525,10.284,83.0,10.83,33.6
-0.083,0.600875,10.284,83.0,10.83,33.61
-0.118,0.572375,10.284,83.0,10.83,33.66
-0.108,0.600875,10.284,83.0,10.83,33.71
-0.119,0.56975,10.284,83.0,10.83,33.74
-0.061,0.562,10.284,83.0,10.83,33.76
-0.14,0.58525,10.284,83.0,10.83,33.88
0.107,0.549,10.284,83.0,10.84,34.02
-0.174,0.551625,10.282,83.0,10.83,34.19
-0.061,0.55425,10.282,83.0,10.83,34.36
0.139,0.574875,10.282,86.0,10.83,34.53
0.158,0.619,10.28,86.0,10.84,34.7
-0.119,0.61125,10.279,86.0,10.83,34.91
-0.132,0.572375,10.279,86.0,10.83,35.1
-0.133,0.62675,10.277,86.0,10.84,35.26
-0.106,0.631875,10.277,86.0,10.84,35.36
-0.165,0.64225,10.274,86.0,10.84,35.5
-0.006,0.61375,10.274,86.0,10.84,35.7
-0.178,0.62675,10.272,86.0,10.84,35.88
-0.145,0.637125,10.272,86.0,10.84,36.04
0.01,0.603375,10.269,90.0,10.84,36.19
0.144,0.59825,10.268,90.0,10.83,36.37
-0.177,0.567125,10.267,90.0,10.83,36.55
-0.215,0.567125,10.265,90.0,10.83,36.72
-0.208,0.54125,10.263,90.0,10.83,36.86
-0.162,0.559375,10.262,90.0,10.83,36.92
-0.236,0.574875,10.259,90.0,10.83,37.0
0.024,0.61375,10.258,90.0,10.84,37.12
-0.28,0.593,10.257,90.0,10.84,37.24
-0.165,0.61125,10.254,90.0,10.83,37.33
0.023,0.663,10.252,94.0,10.83,37.44
0.118,0.6785,10.249,94.0,10.83,37.54
-0.189,0.600875,10.248,94.0,10.83,37.63
-0.204,0.644875,10.245,94.0,10.83,37.71
-0.186,0.600875,10.244,94.0,10.83,37.72
-0.136,0.61125,10.242,94.0,10.84,37.62
-0.196,0.595625,10.241,94.0,10.83,37.49
0.045,0.559375,10.24,94.0,10.84,37.39
-0.202,0.5775,10.237,94.0,10.84,37.26
-0.128,0.549,10.235,94.0,10.83,37.09
0.061,0.600875,10.233,93.0,10.83,36.92
0.189,0.56975,10.232,93.0,10.84,36.73
-0.131,0.64225,10.231,93.0,10.83,36.52
-0.15,0.55675,10.228,93.0,10.83,36.3
-0.129,0.600875,10.227,93.0,10.84,36.05
-0.104,0.619,10.227,93.0,10.83,35.74
-0.09,0.64225,10.225,93.0,10.83,35.44
-0.164,0.603375,10.225,93.0,10.83,35.24
0.121,0.619,10.223,93.0,10.83,35.08
-0.091,0.608625,10.222,93.0,10.83,34.93
0.033,0.580125,10.222,93.0,10.83,34.81
0.293,0.580125,10.222,93.0,10.83,34.73
0.0,0.600875,10.222,93.0,10.83,34.62
-0.093,0.536125,10.222,89.0,10.84,34.53
-0.073,0.572375,10.222,89.0,10.83,34.46
-0.073,0.58525,10.222,89.0,10.83,34.38
-0.022,0.5775,10.222,89.0,10.83,34.27
-0.066,0.62675,10.223,89.0,10.83,34.2
0.07,0.606,10.225,89.0,10.83,34.14
-0.016,0.580125,10.225,89.0,10.83,34.06
-0.028,0.639625,10.225,89.0,10.83,33.99
