ECG,EMG,foot GSR,hand GSR,marker,RESP
-0.103,0.572375,10.745,24.788,10.82,33.61
-0.069,0.587875,10.743,24.783,10.82,33.54
-0.099,0.64225,10.74,24.781,10.82,33.55
0.029,0.668125,10.738,24.778,10.82,33.55
-0.087,0.64225,10.735,24.773,10.82,33.56
-0.08,0.616375,10.733,24.771,10.82,33.57
0.081,0.616375,10.73,24.766,10.82,33.59
0.224,0.580125,10.728,24.762,10.82,33.57
-0.087,0.600875,10.725,24.758,10.82,33.59
-0.117,0.587875,10.723,24.756,10.82,33.6
-0.104,0.580125,10.72,24.751,10.82,33.6
-0.117,0.572375,10.718,24.748,10.82,33.59
-0.072,0.606,10.715,24.743,10.82,33.55
-0.111,0.59825,10.713,24.741,10.82,33.56
0.104,0.65,10.71,24.738,10.82,33.58
-0.155,0.61125,10.708,24.735,10.82,33.62
-0.063,0.593,10.707,24.732,10.82,33.68
0.121,0.6345,10.704,24.73,10.82,33.75
0.22,0.619,10.702,24.726,10.82,33.86
-0.079,0.587875,10.699,24.723,10.82,34.0
-0.097,0.6215,10.695,24.72,10.82,34.17
-0.084,0.574875,10.694,24.716,10.82,34.33
-0.073,0.603375,10.692,24.714,10.82,34.46
-0.052,0.616375,10.689,24.71,10.82,34.6
-0.135,0.629375,10.688,24.708,10.82,34.8
0.106,0.559375,10.685,24.704,10.82,35.02
-0.063,0.574875,10.682,24.701,10.82,35.23
0.06,0.6215,10.68,24.698,10.82,35.43
0.291,0.61375,10.677,24.694,10.82,35.66
0.006,0.606,10.676,24.691,10.82,35.88
-0.075,0.572375,10.673,24.688,10.82,36.11
-0.061,0.631875,10.67,24.684,10.82,36.32
-0.048,0.64225,10.668,24.681,10.82,36.49
-0.024,0.619,10.666,24.678,10.82,36.6
-0.119,0.67075,10.663,24.676,10.82,36.77
0.146,0.629375,10.662,24.674,10.82,36.97
-0.044,0.616375,10.658,24.67,10.82,37.13
0.068,0.606,10.657,24.668,10.82,37.28
0.316,0.5905,10.653,24.665,10.82,37.44
0.051,0.608625,10.651,24.663,10.82,37.57
-0.058,0.58275,10.648,24.66,10.82,37.73
-0.043,0.515375,10.647,24.656,10.82,37.85
-0.027,0.567125,10.645,24.654,10.82,37.92
-0.013,0.567125,10.642,24.651,10.82,37.97
-0.105,0.549,10.64,24.648,10.82,38.05
0.177,0.580125,10.637,24.645,10.82,38.13
-0.032,0.6345,10.635,24.641,10.82,38.12
0.085,0.663,10.632,24.639,10.82,38.01
0.331,0.6215,10.63,24.635,10.83,37.87
0.034,0.65,10.627,24.631,10.82,37.66
-0.062,0.619,10.625,24.629,10.82,37.42
-0.048,0.619,10.622,24.626,10.82,37.17
-0.049,0.58525,10.618,24.624,10.82,36.85
0.006,0.595625,10.617,24.621,10.82,36.5
-0.086,0.5905,10.615,24.618,10.82,36.26
0.206,0.619,10.612,24.616,10.82,36.06
-0.101,0.562,10.61,24.613,10.82,35.87
0.009,0.58275,10.607,24.611,10.82,35.68
0.243,0.58275,10.605,24.608,10.82,35.48
0.212,0.619,10.603,24.606,10.82,35.27
-0.05,0.600875,10.601,24.603,10.82,35.1
-0.057,0.58525,10.6,24.602,10.82,34.95
-0.046,0.639625,10.597,24.601,10.83,34.81
-0.054,0.64225,10.595,24.601,10.82,34.6
0.01,0.65,10.595,24.599,10.82,34.44
-0.083,0.64225,10.593,24.598,10.82,34.36
0.18,0.616375,10.591,24.598,10.83,34.28
-0.074,0.574875,10.59,24.598,10.82,34.25
0.013,0.595625,10.589,24.597,10.82,34.21
0.255,0.595625,10.588,24.596,10.83,34.17
0.179,0.572375,10.588,24.596,10.82,34.11
-0.066,0.603375,10.586,24.596,10.82,34.06
-0.067,0.580125,10.585,24.593,10.83,34.01
-0.059,0.567125,10.585,24.593,10.82,33.93
-0.072,0.59825,10.585,24.591,10.82,33.77
-0.076,0.62675,10.585,24.591,10.83,33.64
-0.084,0.629375,10.585,24.591,10.82,33.6
0.043,0.631875,10.585,24.588,10.82,33.58
0.005,0.65525,10.583,24.588,10.82,33.57
-0.039,0.6785,10.584,24.586,10.83,33.56
0.123,0.608625,10.583,24.583,10.83,33.58
0.301,0.65,10.584,24.583,10.83,33.59
-0.034,0.587875,10.584,24.581,10.83,33.6
-0.078,0.562,10.585,24.578,10.82,33.61
-0.065,0.5905,10.583,24.576,10.83,33.61
-0.068,0.5775,10.583,24.573,10.82,33.6
-0.064,0.58275,10.583,24.571,10.83,33.54
-0.015,0.562,10.583,24.568,10.83,33.54
-0.115,0.587875,10.581,24.564,10.82,33.54
0.142,0.59825,10.58,24.562,10.83,33.53
-0.064,0.5905,10.58,24.558,10.83,33.54
0.022,0.603375,10.579,24.554,10.82,33.55
0.281,0.616375,10.58,24.552,10.83,33.55
0.1,0.64225,10.578,24.547,10.83,33.55
-0.08,0.675875,10.578,24.544,10.82,33.57
-0.076,0.637125,10.576,24.541,10.82,33.58
-0.073,0.603375,10.575,24.537,10.83,33.59
-0.086,0.624125,10.573,24.535,10.83,33.54
-0.039,0.65775,10.573,24.532,10.83,33.54
-0.084,0.61125,10.57,24.53,10.83,33.58
0.12,0.6345,10.569,24.527,10.83,33.63
-0.101,0.59825,10.568,24.524,10.83,33.7
-0.044,0.543875,10.566,24.522,10.83,33.8
0.128,0.5775,10.565,24.519,10.83,33.9
0.258,0.587875,10.563,24.516,10.83,34.02
-0.062,0.58275,10.561,24.514,10.83,34.18
-0.092,0.564625,10.56,24.51,10.83,34.34
-0.077,0.61125,10.559,24.507,10.83,34.47
-0.087,0.629375,10.558,24.504,10.83,34.54
-0.033,0.665625,10.555,24.5,10.83,34.6
-0.113,0.61375,10.553,24.497,10.83,34.76
0.156,0.644875,10.551,24.495,10.83,34.98
-0.137,0.61125,10.55,24.492,10.83,35.2
-0.021,0.61375,10.549,24.49,10.83,35.41
0.193,0.61375,10.545,24.486,10.83,35.61
0.18,0.564625,10.544,24.485,10.83,35.82
-0.082,0.580125,10.543,24.482,10.83,36.04
-0.088,0.564625,10.54,24.48,10.83,36.26
-0.074,0.608625,10.538,24.477,10.83,36.44
-0.056,0.580125,10.536,24.475,10.83,36.56
-0.067,0.58275,10.535,24.474,10.83,36.68
-0.093,0.600875,10.533,24.471,10.83,36.86
0.108,0.572375,10.53,24.469,10.83,37.08
-0.057,0.61375,10.529,24.466,10.83,37.25
0.081,0.62675,10.526,24.464,10.83,37.4
0.301,0.624125,10.523,24.46,10.83,37.61
-0.021,0.62675,10.521,24.459,10.83,37.78
-0.095,0.58275,10.519,24.455,10.83,37.93
-0.083,0.593,10.518,24.452,10.83,38.08
-0.079,0.629375,10.515,24.449,10.83,38.18
-0.047,0.5905,10.513,24.448,10.83,38.3
-0.146,0.549,10.51,24.444,10.83,38.44
0.141,0.58275,10.509,24.442,10.83,38.61
-0.095,0.56975,10.507,24.438,10.83,38.73
-0.001,0.543875,10.504,24.437,10.83,38.87
0.266,0.559375,10.502,24.433,10.83,38.98
0.075,0.59825,10.501,24.432,10.83,39.02
-0.111,0.600875,10.498,24.429,10.83,39.0
-0.108,0.624125,10.496,24.427,10.83,38.89
-0.098,0.608625,10.493,24.423,10.83,38.69
-0.068,0.65,10.491,24.42,10.83,38.42
-0.09,0.629375,10.488,24.418,10.83,38.2
-0.069,0.5775,10.486,24.414,10.83,37.98
0.076,0.629375,10.484,24.412,10.83,37.79
-0.075,0.61125,10.482,24.409,10.83,37.58
0.074,0.543875,10.479,24.407,10.83,37.37
0.289,0.61375,10.478,24.404,10.83,37.16
-0.054,0.567125,10.476,24.402,10.83,36.93
-0.113,0.567125,10.473,24.4,10.83,36.69
-0.097,0.580125,10.471,24.398,10.83,36.43
-0.098,0.608625,10.468,24.397,10.83,36.1
-0.073,0.600875,10.467,24.394,10.83,35.76
-0.074,0.580125,10.466,24.393,10.83,35.52
-0.1,0.606,10.463,24.39,10.83,35.35
0.111,0.652625,10.462,24.389,10.83,35.22
-0.074,0.668125,10.461,24.389,10.83,35.11
0.065,0.65525,10.458,24.388,10.83,35.01
0.297,0.61125,10.456,24.387,10.83,34.9
-0.031,0.551625,10.456,24.384,10.83,34.81
-0.1,0.587875,10.454,24.384,10.83,34.73
-0.084,0.59825,10.453,24.384,10.83,34.65
-0.085,0.580125,10.451,24.382,10.83,34.57
-0.093,0.603375,10.451,24.382,10.83,34.45
-0.024,0.62675,10.449,24.382,10.83,34.37
-0.113,0.559375,10.448,24.38,10.83,34.31
0.154,0.574875,10.448,24.379,10.83,34.24
-0.087,0.603375,10.447,24.379,10.83,34.17
-0.002,0.61125,10.446,24.377,10.83,34.1
0.243,0.580125,10.446,24.375,10.83,34.02
0.178,0.637125,10.446,24.374,10.83,33.94
-0.074,0.619,10.443,24.373,10.83,33.9
-0.071,0.6215,10.443,24.372,10.83,33.86
-0.062,0.64225,10.443,24.37,10.83,33.84
-0.078,0.629375,10.443,24.369,10.83,33.74
-0.065,0.65525,10.443,24.368,10.83,33.66
-0.094,0.59825,10.441,24.367,10.83,33.62
-0.012,0.5775,10.441,24.365,10.83,33.61
0.161,0.603375,10.441,24.364,10.83,33.6
-0.061,0.593,10.441,24.364,10.83,33.6
0.047,0.608625,10.439,24.362,10.83,33.6
0.308,0.606,10.437,24.358,10.83,33.6
0.042,0.606,10.438,24.357,10.83,33.6
-0.079,0.574875,10.438,24.355,10.83,33.59
-0.069,0.606,10.438,24.353,10.83,33.59
-0.066,0.603375,10.438,24.351,10.83,33.58
-0.077,0.652625,10.438,24.348,10.83,33.52
-0.028,0.61125,10.437,24.347,10.83,33.49
-0.068,0.593,10.436,24.345,10.83,33.5
0.15,0.61125,10.436,24.342,10.83,33.49
-0.088,0.6215,10.436,24.341,10.83,33.5
-0.024,0.624125,10.436,24.338,10.83,33.51
0.148,0.603375,10.436,24.335,10.83,33.53
0.284,0.55675,10.433,24.333,10.83,33.54
-0.044,0.523125,10.433,24.331,10.83,33.56
-0.07,0.54125,10.433,24.33,10.83,33.59
-0.059,0.56975,10.431,24.327,10.83,33.61
-0.069,0.56975,10.431,24.325,10.83,33.62
-0.058,0.61125,10.429,24.322,10.83,33.6
-0.031,0.608625,10.428,24.325,10.83,33.67
-0.108,0.62675,10.428,24.322,10.83,33.76
0.146,0.663,10.426,24.32,10.83,33.87
-0.054,0.644875,10.426,24.317,10.83,33.98
0.058,0.629375,10.424,24.316,10.83,34.08
0.301,0.62675,10.423,24.313,10.83,34.19
0.024,0.6215,10.422,24.311,10.83,34.35
-0.079,0.58525,10.421,24.308,10.83,34.52
-0.069,0.5905,10.42,24.306,10.83,34.7
-0.077,0.549,10.419,24.303,10.83,34.84
-0.039,0.572375,10.416,24.302,10.83,34.94
-0.089,0.580125,10.415,24.298,10.83,35.1
0.171,0.567125,10.414,24.296,10.83,35.32
-0.145,0.587875,10.411,24.292,10.83,35.53
-0.031,0.593,10.41,24.29,10.83,35.71
0.152,0.587875,10.409,24.286,10.83,35.92
0.24,0.6785,10.406,24.283,10.83,36.12
-0.066,0.606,10.404,24.278,10.83,36.33
-0.087,0.673375,10.402,24.276,10.83,36.54
-0.079,0.65,10.401,24.271,10.83,36.73
-0.051,0.606,10.399,24.268,10.83,36.88
-0.079,0.62675,10.397,24.264,10.83,37.03
-0.035,0.608625,10.395,24.261,10.83,37.25
0.036,0.629375,10.394,24.258,10.83,37.46
-0.061,0.5775,10.391,24.255,10.83,37.62
0.089,0.55675,10.389,24.253,10.83,37.77
0.281,0.606,10.387,24.249,10.83,37.93
-0.053,0.608625,10.385,24.246,10.83,38.08
-0.106,0.5905,10.384,24.244,10.83,38.22
-0.091,0.58525,10.381,24.241,10.83,38.24
-0.065,0.59825,10.38,24.239,10.83,38.08
-0.072,0.58275,10.377,24.235,10.83,37.85
-0.112,0.603375,10.375,24.234,10.83,37.65
0.113,0.608625,10.374,24.23,10.83,37.47
-0.077,0.65525,10.371,24.226,10.83,37.26
0.061,0.65525,10.369,24.225,10.83,37.07
0.294,0.559375,10.367,24.221,10.83,36.86
-0.033,0.56975,10.365,24.219,10.83,36.63
-0.107,0.61375,10.364,24.216,10.83,36.42
-0.093,0.608625,10.361,24.213,10.83,36.2
-0.088,0.538625,10.359,24.21,10.83,35.94
-0.033,0.52575,10.356,24.208,10.83,35.66
-0.133,0.587875,10.355,24.206,10.83,35.44
0.137,0.59825,10.354,24.203,10.83,35.27
-0.096,0.559375,10.351,24.201,10.83,35.1
-0.013,0.619,10.349,24.2,10.83,34.95
0.241,0.616375,10.347,24.198,10.83,34.83
0.129,0.6475,10.346,24.198,10.83,34.71
-0.093,0.593,10.344,24.198,10.83,34.6
-0.09,0.62675,10.344,24.196,10.83,34.49
-0.083,0.616375,10.344,24.195,10.83,34.4
-0.052,0.574875,10.344,24.194,10.83,34.24
-0.06,0.5775,10.342,24.193,10.83,34.12
-0.139,0.58525,10.344,24.193,10.83,34.06
0.128,0.549,10.344,24.19,10.83,34.0
-0.084,0.5905,10.344,24.189,10.83,33.96
-0.001,0.549,10.345,24.186,10.83,33.9
0.263,0.538625,10.345,24.185,10.83,33.9
0.076,0.587875,10.346,24.185,10.83,33.89
-0.104,0.606,10.349,24.184,10.83,33.88
-0.096,0.593,10.349,24.183,10.83,33.85
-0.094,0.61125,10.351,24.181,10.83,33.79
-0.104,0.61125,10.351,24.179,10.83,33.66
-0.036,0.639625,10.354,24.178,10.83,33.61
-0.134,0.637125,10.355,24.177,10.83,33.6
0.125,0.608625,10.356,24.176,10.83,33.58
-0.125,0.6215,10.356,24.173,10.83,33.57
-0.035,0.637125,10.359,24.171,10.83,33.58
0.191,0.603375,10.359,24.169,10.83,33.59
0.164,0.616375,10.359,24.166,10.83,33.62
-0.099,0.59825,10.361,24.166,10.83,33.68
-0.101,0.572375,10.361,24.163,10.83,33.73
-0.092,0.562,10.361,24.161,10.83,33.81
-0.104,0.595625,10.361,24.161,10.83,33.84
-0.04,0.572375,10.361,24.159,10.83,33.91
-0.131,0.572375,10.359,24.158,10.83,34.03
0.131,0.5905,10.359,24.156,10.83,34.18
-0.139,0.5775,10.359,24.153,10.83,34.34
-0.036,0.64225,10.359,24.151,10.83,34.48
0.181,0.608625,10.359,24.149,10.83,34.64
0.164,0.644875,10.356,24.146,10.83,34.81
-0.094,0.606,10.356,24.143,10.83,35.0
-0.096,0.59825,10.355,24.141,10.83,35.2
-0.088,0.572375,10.354,24.138,10.83,35.36
-0.065,0.580125,10.354,24.137,10.83,35.45
-0.081,0.5905,10.354,24.134,10.83,35.59
-0.092,0.58275,10.351,24.133,10.83,35.8
0.079,0.567125,10.351,24.131,10.83,36.01
-0.068,0.572375,10.349,24.128,10.83,36.2
0.068,0.616375,10.349,24.127,10.83,36.39
0.28,0.629375,10.346,24.124,10.83,36.58
-0.031,0.559375,10.346,24.122,10.83,36.77
-0.097,0.616375,10.344,24.119,10.83,36.98
-0.08,0.62675,10.342,24.117,10.83,37.16
-0.07,0.644875,10.341,24.114,10.83,37.27
-0.05,0.639625,10.339,24.112,10.83,37.36
-0.144,0.629375,10.337,24.111,10.83,37.51
0.147,0.631875,10.336,24.108,10.83,37.63
-0.077,0.593,10.334,24.107,10.83,37.61
0.026,0.56975,10.333,24.106,10.83,37.47
0.285,0.637125,10.332,24.103,10.83,37.26
0.03,0.587875,10.329,24.101,10.83,37.03
-0.1,0.543875,10.327,24.098,10.83,36.81
-0.086,0.538625,10.325,24.097,10.83,36.58
-0.091,0.608625,10.323,24.095,10.83,36.32
-0.047,0.619,10.322,24.092,10.83,36.02
-0.093,0.580125,10.319,24.091,10.83,35.79
0.061,0.587875,10.317,24.087,10.83,35.62
-0.044,0.652625,10.315,24.085,10.83,35.44
-0.059,0.6345,10.313,24.082,10.83,35.28
0.105,0.608625,10.31,24.079,10.83,35.13
0.275,0.6785,10.308,24.075,10.83,35.0
-0.058,0.6215,10.307,24.072,10.83,34.85
-0.095,0.619,10.305,24.07,10.83,34.73
-0.082,0.551625,10.303,24.067,10.83,34.61
-0.09,0.562,10.3,24.064,10.83,34.44
-0.031,0.5775,10.298,24.062,10.83,34.25
-0.109,0.551625,10.297,24.059,10.83,34.16
0.17,0.55675,10.294,24.057,10.83,34.12
-0.152,0.55675,10.292,24.056,10.83,34.08
-0.041,0.5775,10.289,24.055,10.83,34.05
0.156,0.595625,10.287,24.054,10.83,34.0
0.228,0.564625,10.284,24.051,10.83,33.95
-0.081,0.587875,10.283,24.051,10.83,33.93
-0.097,0.61125,10.282,24.05,10.83,33.89
-0.088,0.652625,10.279,24.049,10.83,33.88
-0.099,0.5905,10.275,24.049,10.83,33.78
-0.041,0.606,10.274,24.05,10.83,33.68
-0.117,0.59825,10.273,24.051,10.83,33.65
0.15,0.624125,10.272,24.051,10.83,33.65
-0.161,0.593,10.269,24.054,10.83,33.64
-0.054,0.580125,10.268,24.056,10.83,33.66
0.137,0.528375,10.267,24.059,10.83,33.66
0.219,0.55425,10.267,24.059,10.83,33.67
-0.09,0.580125,10.267,24.061,10.83,33.67
-0.106,0.58275,10.267,24.064,10.83,33.66
-0.099,0.619,10.267,24.065,10.83,33.66
-0.112,0.580125,10.267,24.066,10.83,33.64
-0.058,0.629375,10.267,24.069,10.83,33.6
-0.124,0.62675,10.269,24.071,10.83,33.6
0.12,0.631875,10.269,24.072,10.83,33.59
-0.165,0.616375,10.27,24.074,10.83,33.57
-0.071,0.606,10.272,24.074,10.83,33.57
0.111,0.6215,10.272,24.076,10.83,33.58
0.218,0.639625,10.274,24.076,10.83,33.6
-0.094,0.61125,10.275,24.076,10.83,33.61
-0.115,0.559375,10.277,24.076,10.83,33.62
-0.103,0.5775,10.277,24.076,10.83,33.62
-0.117,0.564625,10.279,24.077,10.83,33.59
-0.069,0.543875,10.279,24.076,10.83,33.54
-0.111,0.644875,10.28,24.079,10.83,33.55
0.057,0.629375,10.282,24.077,10.83,33.56
-0.109,0.608625,10.282,24.079,10.83,33.56
-0.079,0.637125,10.283,24.079,10.83,33.59
0.084,0.616375,10.284,24.079,10.83,33.59
0.237,0.58525,10.284,24.076,10.83,33.6
-0.083,0.600875,10.284,24.076,10.83,33.61
-0.118,0.572375,10.284,24.076,10.83,33.66
-0.108,0.600875,10.284,24.074,10.83,33.71
-0.119,0.56975,10.284,24.071,10.83,33.74
-0.061,0.562,10.284,24.069,10.83,33.76
-0.14,0.58525,10.284,24.066,10.83,33.88
0.107,0.549,10.284,24.064,10.84,34.02
-0.174,0.551625,10.282,24.06,10.83,34.19
-0.061,0.55425,10.282,24.057,10.83,34.36
0.139,0.574875,10.282,24.054,10.83,34.53
0.158,0.619,10.28,24.05,10.84,34.7
-0.119,0.61125,10.279,24.046,10.83,34.91
-0.132,0.572375,10.279,24.044,10.83,35.1
-0.133,0.62675,10.277,24.04,10.84,35.26
-0.106,0.631875,10.277,24.037,10.84,35.36
-0.165,0.64225,10.274,24.035,10.84,35.5
-0.006,0.61375,10.274,24.032,10.84,35.7
-0.178,0.62675,10.272,24.031,10.84,35.88
-0.145,0.637125,10.272,24.029,10.84,36.04
0.01,0.603375,10.269,24.026,10.84,36.19
0.144,0.59825,10.268,24.025,10.83,36.37
-0.177,0.567125,10.267,24.022,10.83,36.55
-0.215,0.567125,10.265,24.021,10.83,36.72
-0.208,0.54125,10.263,24.019,10.83,36.86
-0.162,0.559375,10.262,24.016,10.83,36.92
-0.236,0.574875,10.259,24.012,10.83,37.0
0.024,0.61375,10.258,24.01,10.84,37.12
-0.28,0.593,10.257,24.007,10.84,37.24
-0.165,0.61125,10.254,24.005,10.83,37.33
0.023,0.663,10.252,24.003,10.83,37.44
0.118,0.6785,10.249,23.999,10.83,37.54
-0.189,0.600875,10.248,23.997,10.83,37.63
-0.204,0.644875,10.245,23.995,10.83,37.71
-0.186,0.600875,10.244,23.993,10.83,37.72
-0.136,0.61125,10.242,23.992,10.84,37.62
-0.196,0.595625,10.241,23.989,10.83,37.49
0.045,0.559375,10.24,23.989,10.84,37.39
-0.202,0.5775,10.237,23.987,10.84,37.26
-0.128,0.549,10.235,23.987,10.83,37.09
0.061,0.600875,10.233,23.984,10.83,36.92
0.189,0.56975,10.232,23.984,10.84,36.73
-0.131,0.64225,10.231,23.983,10.83,36.52
-0.15,0.55675,10.228,23.982,10.83,36.3
-0.129,0.600875,10.227,23.98,10.84,36.05
-0.104,0.619,10.227,23.979,10.83,35.74
-0.09,0.64225,10.225,23.979,10.83,35.44
-0.164,0.603375,10.225,23.979,10.83,35.24
0.121,0.619,10.223,23.979,10.83,35.08
-0.091,0.608625,10.222,23.977,10.83,34.93
0.033,0.580125,10.222,23.977,10.83,34.81
0.293,0.580125,10.222,23.977,10.83,34.73
0.0,0.600875,10.222,23.977,10.83,34.62
-0.093,0.536125,10.222,23.977,10.84,34.53
-0.073,0.572375,10.222,23.975,10.83,34.46
-0.073,0.58525,10.222,23.974,10.83,34.38
-0.022,0.5775,10.222,23.974,10.83,34.27
-0.066,0.62675,10.223,23.973,10.83,34.2
0.07,0.606,10.225,23.972,10.83,34.14
-0.016,0.580125,10.225,23.972,10.83,34.06
-0.028,0.639625,10.225,23.969,10.83,33.99
0.137,0.637125,10.225,23.969,10.84,33.93
0.314,0.603375,10.225,23.967,10.84,33.88
-0.018,0.587875,10.225,23.964,10.83,33.83
-0.057,0.624125,10.227,23.963,10.83,33.81
-0.045,0.593,10.227,23.96,10.84,33.82
-0.055,0.595625,10.226,23.959,10.83,33.79
-0.012,0.559375,10.227,23.958,10.83,33.7
-0.046,0.58275,10.227,23.957,10.83,33.69
0.022,0.574875,10.227,23.954,10.83,33.68
0.05,0.55675,10.225,23.953,10.83,33.7
-0.022,0.608625,10.225,23.95,10.84,33.69
0.125,0.606,10.225,23.949,10.84,33.7
0.321,0.637125,10.225,23.947,10.83,33.69
-0.005,0.59825,10.222,23.944,10.83,33.7
-0.059,0.629375,10.222,23.943,10.84,33.69
-0.047,0.629375,10.221,23.942,10.84,33.71
-0.056,0.61375,10.22,23.939,10.83,33.71
-0.028,0.6345,10.218,23.938,10.84,33.65
-0.039,0.61375,10.217,23.935,10.84,33.65
-0.066,0.624125,10.216,23.934,10.83,33.66
0.114,0.595625,10.215,23.932,10.84,33.71
-0.038,0.624125,10.213,23.93,10.84,33.73
0.09,0.587875,10.212,23.928,10.84,33.78
0.314,0.559375,10.21,23.927,10.84,33.83
0.009,0.55675,10.208,23.924,10.84,33.93
-0.066,0.536125,10.207,23.922,10.83,34.06
-0.054,0.58525,10.205,23.92,10.84,34.21
-0.06,0.58525,10.205,23.917,10.84,34.31
-0.004,0.5775,10.202,23.915,10.84,34.36
-0.096,0.564625,10.2,23.913,10.83,34.45
0.169,0.61375,10.198,23.91,10.84,34.59
-0.118,0.606,10.196,23.908,10.84,34.75
-0.005,0.6215,10.195,23.906,10.84,34.93
0.198,0.567125,10.192,23.903,10.84,35.15
0.212,0.639625,10.19,23.901,10.83,35.33
-0.058,0.58275,10.187,23.896,10.84,35.52
-0.06,0.603375,10.186,23.893,10.84,35.68
-0.056,0.572375,10.185,23.891,10.84,35.82
-0.008,0.58275,10.182,23.886,10.83,35.9
-0.09,0.58275,10.18,23.883,10.83,36.05
0.187,0.580125,10.177,23.881,10.83,36.25
-0.139,0.593,10.175,23.878,10.84,36.43
-0.008,0.587875,10.173,23.876,10.84,36.57
0.183,0.619,10.171,23.873,10.83,36.71
0.244,0.59825,10.17,23.87,10.84,36.85
-0.051,0.580125,10.167,23.868,10.84,37.01
-0.062,0.665625,10.165,23.865,10.83,37.16
-0.053,0.619,10.162,23.863,10.84,37.25
-0.006,0.587875,10.16,23.861,10.84,37.25
-0.081,0.58275,10.158,23.858,10.83,37.19
0.189,0.61125,10.155,23.856,10.83,37.11
-0.127,0.62675,10.154,23.853,10.84,36.95
-0.024,0.587875,10.151,23.852,10.84,36.79
0.156,0.505,10.149,23.85,10.83,36.63
0.24,0.606,10.146,23.848,10.83,36.48
-0.08,0.619,10.145,23.847,10.84,36.31
-0.108,0.5905,10.143,23.845,10.83,36.14
-0.104,0.608625,10.14,23.845,10.84,35.97
-0.089,0.652625,10.138,23.842,10.84,35.75
-0.097,0.608625,10.135,23.842,10.84,35.56
-0.162,0.65525,10.134,23.84,10.84,35.42
0.085,0.6215,10.131,23.84,10.83,35.3
-0.116,0.62675,10.129,23.838,10.84,35.16
0.191,0.5905,10.128,23.837,10.84,35.01
0.225,0.58275,10.125,23.835,10.84,34.86
-0.053,0.603375,10.123,23.835,10.84,34.73
-0.141,0.6345,10.121,23.833,10.84,34.63
-0.126,0.530875,10.119,23.832,10.83,34.55
-0.127,0.536125,10.115,23.83,10.84,34.28
-0.063,0.5905,10.115,23.83,10.84,34.26
-0.152,0.564625,10.114,23.828,10.84,34.18
0.127,0.528375,10.113,23.825,10.84,34.11
-0.177,0.5775,10.11,23.825,10.84,34.06
-0.063,0.616375,10.11,23.823,10.84,34.02
0.153,0.608625,10.109,23.821,10.84,33.99
0.187,0.61125,10.108,23.82,10.84,33.94
-0.102,0.616375,10.108,23.818,10.84,33.92
-0.104,0.64225,10.108,23.815,10.84,33.88
-0.094,0.631875,10.11,23.814,10.84,33.84
-0.098,0.606,10.11,23.811,10.84,33.77
-0.033,0.61375,10.11,23.81,10.84,33.69
-0.13,0.600875,10.113,23.808,10.84,33.7
0.125,0.637125,10.113,23.808,10.84,33.69
-0.105,0.58275,10.115,23.805,10.84,33.68
-0.02,0.530875,10.116,23.805,10.84,33.67
0.213,0.5465,10.118,23.803,10.84,33.67
0.175,0.608625,10.12,23.803,10.84,33.66
-0.082,0.5775,10.121,23.801,10.84,33.68
-0.081,0.567125,10.123,23.8,10.84,33.72
-0.076,0.6215,10.125,23.8,10.84,33.78
-0.072,0.616375,10.125,23.799,10.84,33.79
-0.037,0.619,10.126,23.798,10.84,33.84
-0.132,0.6215,10.128,23.795,10.84,33.96
0.113,0.616375,10.128,23.793,10.84,34.09
-0.08,0.603375,10.128,23.791,10.84,34.23
0.006,0.6215,10.128,23.789,10.84,34.4
0.251,0.619,10.128,23.786,10.84,34.57
0.082,0.6345,10.13,23.783,10.84,34.74
-0.089,0.587875,10.13,23.78,10.84,34.92
-0.078,0.5775,10.13,23.776,10.84,35.09
-0.083,0.536125,10.128,23.774,10.84,35.22
-0.03,0.631875,10.128,23.77,10.84,35.3
-0.118,0.595625,10.128,23.769,10.84,35.43
0.153,0.624125,10.128,23.766,10.84,35.59
-0.157,0.58275,10.128,23.764,10.84,35.77
-0.035,0.600875,10.125,23.763,10.84,35.94
0.162,0.639625,10.125,23.76,10.84,36.12
0.197,0.65525,10.124,23.758,10.84,36.27
-0.081,0.603375,10.123,23.763,10.84,36.41
-0.09,0.61125,10.123,23.76,10.84,36.59
-0.085,0.593,10.12,23.758,10.84,36.72
-0.041,0.606,10.119,23.755,10.84,36.81
-0.11,0.603375,10.118,23.753,10.84,36.9
0.151,0.5465,10.116,23.751,10.84,37.08
-0.145,0.55675,10.115,23.749,10.84,37.25
-0.039,0.549,10.114,23.748,10.84,37.38
0.142,0.58275,10.113,23.745,10.84,37.53
0.249,0.567125,10.11,23.745,10.84,37.67
-0.064,0.595625,10.109,23.743,10.84,37.8
-0.087,0.61375,10.108,23.742,10.84,37.89
-0.075,0.58525,10.106,23.739,10.84,37.86
-0.063,0.593,10.104,23.737,10.84,37.7
-0.05,0.6475,10.103,23.736,10.84,37.53
-0.134,0.619,10.1,23.732,10.84,37.38
0.162,0.65525,10.098,23.729,10.84,37.19
-0.059,0.59825,10.096,23.728,10.84,36.97
0.053,0.564625,10.094,23.726,10.84,36.76
0.312,0.600875,10.091,23.723,10.84,36.55
0.037,0.593,10.09,23.722,10.84,36.34
-0.079,0.58275,10.088,23.721,10.84,36.17
-0.064,0.559375,10.086,23.718,10.84,35.98
-0.067,0.562,10.084,23.716,10.84,35.78
-0.038,0.55675,10.08,23.714,10.84,35.54
