ECG,foot GSR,hand GSR,HR,marker,RESP
0.113,18.071,13.195,75.0,16.76,31.82
-0.004,18.114,13.251,75.0,16.76,31.85
0.006,18.17,13.318,75.0,16.75,31.95
-0.006,18.232,13.405,75.0,16.75,32.22
-0.024,18.291,13.511,75.0,16.75,32.17
-0.024,18.336,13.636,75.0,16.75,31.94
0.056,18.373,13.755,75.0,16.75,31.71
-0.042,18.429,13.86,75.0,16.75,31.59
0.176,18.475,13.972,75.0,16.75,31.46
-0.044,18.519,14.09,75.0,16.75,31.23
-0.012,18.56,14.203,75.0,16.74,31.0
0.063,18.601,14.311,75.0,16.74,30.88
0.172,18.64,14.381,72.0,16.74,30.86
0.07,18.682,14.459,72.0,16.74,30.71
-0.035,18.72,14.536,72.0,16.74,30.58
-0.023,18.746,14.61,72.0,16.74,30.53
-0.036,18.777,14.67,72.0,16.74,30.59
-0.044,18.81,14.749,72.0,16.74,30.74
-0.041,18.838,14.827,72.0,16.74,30.67
-0.04,18.875,14.916,72.0,16.74,30.5
0.022,18.919,14.995,72.0,16.74,30.55
-0.062,18.958,15.083,72.0,16.74,30.53
0.163,19.001,15.181,72.0,16.74,30.26
-0.057,19.053,15.25,72.0,16.74,30.36
-0.025,19.102,15.323,72.0,16.74,30.45
0.047,19.177,15.399,67.0,16.74,30.15
0.151,19.256,15.471,67.0,16.73,29.98
0.025,19.322,15.529,67.0,16.74,30.15
-0.06,19.386,15.583,67.0,16.74,30.13
-0.045,19.442,15.626,67.0,16.74,30.24
-0.064,19.503,15.657,67.0,16.74,30.27
-0.061,19.564,15.662,67.0,16.73,30.29
-0.072,19.621,15.671,67.0,16.73,30.55
0.016,19.67,15.689,67.0,16.73,30.93
-0.064,19.712,15.734,67.0,16.73,31.09
0.138,19.76,15.808,67.0,16.73,31.35
-0.075,19.815,15.868,67.0,16.73,31.43
-0.038,19.86,15.901,67.0,16.73,31.78
0.054,19.926,15.943,67.0,16.73,31.8
0.145,19.969,15.978,70.0,16.71,31.82
0.074,19.998,16.003,70.0,16.71,32.85
-0.027,20.031,15.982,70.0,16.7,32.26
-0.048,20.06,15.949,70.0,16.7,31.5
-0.04,20.107,15.92,70.0,16.7,31.51
-0.073,20.143,15.898,70.0,16.7,31.5
-0.072,20.177,15.85,70.0,16.71,30.68
-0.062,20.21,15.809,70.0,16.71,30.71
0.022,20.237,15.78,70.0,16.71,31.52
-0.07,20.27,15.726,70.0,16.69,31.18
0.145,20.306,15.657,70.0,16.69,31.28
-0.097,20.336,15.586,70.0,16.69,30.97
-0.042,20.371,15.503,70.0,16.68,30.83
0.03,20.389,15.391,70.0,16.69,31.07
0.143,20.423,15.282,67.0,16.7,30.71
0.01,20.454,15.168,67.0,16.69,31.09
-0.067,20.479,15.063,67.0,16.69,30.84
-0.024,20.502,15.005,67.0,16.69,30.12
-0.06,20.525,14.928,67.0,16.69,30.72
-0.108,20.544,14.845,67.0,16.69,30.54
-0.053,20.565,14.792,67.0,16.69,30.12
0.016,20.575,14.764,67.0,16.69,29.93
-0.106,20.595,14.747,67.0,16.69,30.35
0.114,20.625,14.697,67.0,16.69,31.19
-0.079,20.636,14.682,67.0,16.69,30.32
0.005,20.641,14.685,67.0,16.69,29.9
0.124,20.645,14.69,72.0,16.69,31.08
0.127,20.658,14.69,72.0,16.69,31.33
-0.022,20.669,14.679,72.0,16.7,30.71
-0.093,20.671,14.681,72.0,16.69,30.47
-0.068,20.681,14.674,72.0,16.69,30.75
-0.09,20.679,14.665,72.0,16.7,30.8
-0.02,20.677,14.658,72.0,16.69,30.66
-0.067,20.673,14.641,72.0,16.69,29.99
-0.014,20.672,14.609,72.0,16.69,30.08
0.037,20.666,14.578,72.0,16.69,29.62
-0.056,20.66,14.549,72.0,16.7,29.7
-0.007,20.65,14.516,72.0,16.69,29.73
0.112,20.649,14.486,80.0,16.69,29.69
0.092,20.638,14.454,80.0,16.69,29.58
-0.052,20.635,14.42,80.0,16.69,29.46
-0.048,20.622,14.395,80.0,16.69,29.72
-0.053,20.615,14.376,80.0,16.69,30.16
-0.074,20.604,14.353,80.0,16.69,30.02
-0.085,20.596,14.322,80.0,16.69,29.94
-0.044,20.579,14.293,80.0,16.69,29.89
-0.002,20.566,14.272,80.0,16.69,30.02
-0.08,20.554,14.248,80.0,16.69,30.15
0.121,20.545,14.217,80.0,16.69,30.37
-0.063,20.536,14.187,80.0,16.69,30.41
-0.011,20.517,14.162,80.0,16.69,30.34
0.079,20.499,14.136,70.0,16.69,30.83
0.129,20.48,14.11,70.0,16.69,31.31
-0.021,20.465,14.084,70.0,16.69,31.36
-0.034,20.453,14.058,70.0,16.69,31.26
-0.032,20.433,14.031,70.0,16.69,31.77
-0.038,20.417,14.0,70.0,16.69,32.24
-0.056,20.4,13.968,70.0,16.69,31.9
0.018,20.383,13.941,70.0,16.69,31.88
-0.048,20.364,13.906,70.0,16.68,31.76
0.075,20.346,13.867,70.0,16.68,31.71
-0.012,20.328,13.828,70.0,16.69,31.39
-0.057,20.311,13.784,70.0,16.69,31.28
0.001,20.295,13.745,70.0,16.69,31.08
0.115,20.279,13.705,73.0,16.69,30.77
0.077,20.263,13.667,73.0,16.68,30.66
-0.061,20.243,13.629,73.0,16.68,30.57
-0.057,20.225,13.59,73.0,16.69,30.61
-0.063,20.207,13.555,73.0,16.68,30.33
-0.075,20.186,13.524,73.0,16.69,30.24
-0.093,20.168,13.486,73.0,16.69,30.06
-0.104,20.152,13.442,73.0,16.69,29.98
-0.072,20.134,13.4,73.0,16.68,30.06
-0.023,20.116,13.359,73.0,16.68,29.89
-0.107,20.097,13.317,73.0,16.68,29.92
0.118,20.082,13.28,73.0,16.68,30.3
-0.07,20.067,13.236,73.0,16.68,30.04
-0.036,20.051,13.191,73.0,16.68,29.74
0.07,20.033,13.15,64.0,16.68,29.89
0.16,20.012,13.109,64.0,16.68,29.89
-0.009,19.992,13.068,64.0,16.68,29.83
-0.057,19.973,13.029,64.0,16.68,29.85
-0.046,19.953,12.991,64.0,16.68,29.77
-0.065,19.933,12.955,64.0,16.68,29.65
-0.075,19.913,12.918,64.0,16.68,29.82
-0.08,19.893,12.881,64.0,16.68,29.91
-0.081,19.877,12.843,64.0,16.68,29.73
0.0,19.855,12.808,64.0,16.68,29.84
-0.075,19.835,12.776,64.0,16.68,29.9
0.122,19.814,12.745,64.0,16.68,29.65
-0.083,19.796,12.713,64.0,16.68,29.67
-0.051,19.774,12.682,64.0,16.68,29.64
0.024,19.755,12.654,64.0,16.68,29.49
0.147,19.732,12.624,64.0,16.68,29.47
0.071,19.713,12.593,64.0,16.68,29.66
-0.059,19.694,12.567,64.0,16.68,29.71
-0.033,19.675,12.541,64.0,16.68,29.63
-0.054,19.655,12.513,64.0,16.68,29.61
-0.063,19.636,12.488,64.0,16.68,29.69
-0.063,19.618,12.465,64.0,16.68,29.63
-0.034,19.599,12.441,64.0,16.68,29.27
-0.012,19.583,12.417,64.0,16.67,29.48
-0.054,19.563,12.393,64.0,16.67,29.95
0.118,19.543,12.375,64.0,16.67,29.79
-0.054,19.523,12.354,64.0,16.67,30.02
-0.008,19.509,12.328,64.0,16.67,30.57
0.091,19.491,12.306,69.0,16.68,30.88
0.138,19.469,12.286,69.0,16.68,31.19
-0.031,19.451,12.266,69.0,16.68,31.64
-0.059,19.44,12.249,69.0,16.68,31.9
-0.055,19.423,12.233,69.0,16.68,32.2
-0.067,19.405,12.216,69.0,16.68,32.45
0.004,19.386,12.197,69.0,16.68,32.33
-0.091,19.364,12.184,69.0,16.68,32.81
0.121,19.35,12.169,69.0,16.68,32.81
-0.104,19.329,12.149,69.0,16.67,32.72
-0.064,19.316,12.132,69.0,16.68,32.99
0.009,19.293,12.118,69.0,16.68,32.8
0.109,19.286,12.107,69.0,16.67,32.5
-0.014,19.27,12.093,69.0,16.67,32.87
-0.084,19.253,12.08,69.0,16.67,32.58
-0.067,19.236,12.066,69.0,16.67,31.89
-0.081,19.22,12.05,69.0,16.67,31.99
-0.082,19.203,12.035,69.0,16.65,32.19
-0.027,19.191,12.02,69.0,16.67,31.63
-0.13,19.173,12.005,69.0,16.65,31.23
0.091,19.157,11.992,69.0,16.67,31.22
-0.114,19.147,11.978,69.0,16.67,31.37
-0.074,19.129,11.962,69.0,16.67,31.09
0.026,19.108,11.951,79.0,16.67,30.73
0.104,19.095,11.937,79.0,16.67,30.79
-0.066,19.076,11.924,79.0,16.67,30.79
-0.095,19.058,11.917,79.0,16.67,30.53
-0.097,19.042,11.905,79.0,16.67,30.4
-0.11,19.028,11.894,79.0,16.67,30.22
-0.096,19.017,11.88,79.0,16.67,30.47
-0.032,19.001,11.867,79.0,16.67,30.56
-0.126,18.987,11.857,79.0,16.67,29.91
0.108,18.977,11.845,79.0,16.67,30.14
-0.103,18.964,11.833,79.0,16.67,30.72
-0.067,18.951,11.823,79.0,16.65,30.02
0.014,18.936,11.81,77.0,16.65,29.81
0.092,18.924,11.798,77.0,16.67,30.29
-0.059,18.909,11.787,77.0,16.65,30.36
-0.102,18.896,11.779,77.0,16.67,30.23
-0.085,18.889,11.777,77.0,16.65,30.32
-0.094,18.874,11.76,77.0,16.65,30.49
-0.091,18.866,11.746,77.0,16.65,30.07
-0.025,18.847,11.735,77.0,16.65,30.15
-0.127,18.833,11.718,77.0,16.65,30.59
0.112,18.82,11.707,77.0,16.65,30.88
-0.099,18.803,11.695,77.0,16.65,31.26
-0.067,18.791,11.681,77.0,16.65,31.45
0.01,18.779,11.671,76.0,16.65,31.64
0.125,18.769,11.665,76.0,16.65,32.05
0.005,18.757,11.652,76.0,16.65,32.14
-0.063,18.748,11.64,76.0,16.65,32.33
-0.04,18.737,11.626,76.0,16.65,32.61
-0.059,18.725,11.615,76.0,16.65,32.51
-0.053,18.716,11.604,76.0,16.65,32.64
-0.006,18.704,11.594,76.0,16.65,32.71
-0.098,18.693,11.584,76.0,16.65,32.64
0.152,18.679,11.574,76.0,16.67,32.55
-0.065,18.666,11.564,76.0,16.65,32.3
-0.026,18.653,11.554,76.0,16.65,32.14
0.061,18.643,11.544,76.0,16.67,31.86
0.117,18.633,11.534,76.0,16.65,31.63
0.005,18.624,11.524,76.0,16.65,31.63
-0.053,18.616,11.516,76.0,16.65,31.5
-0.034,18.607,11.511,76.0,16.65,31.36
-0.05,18.591,11.506,76.0,16.65,31.58
-0.073,18.579,11.497,76.0,16.65,31.13
-0.102,18.573,11.489,76.0,16.67,30.94
-0.054,18.563,11.48,76.0,16.65,30.94
-0.014,18.557,11.475,76.0,16.65,30.74
-0.093,18.547,11.473,76.0,16.65,30.74
0.133,18.536,11.47,76.0,16.65,30.64
-0.088,18.529,11.47,76.0,16.65,30.34
-0.02,18.516,11.47,76.0,16.65,30.3
0.055,18.506,11.473,66.0,16.65,30.12
0.14,18.496,11.479,66.0,16.65,30.14
0.046,18.484,11.486,66.0,16.65,30.26
-0.045,18.475,11.494,66.0,16.65,30.01
-0.018,18.469,11.504,66.0,16.65,30.03
-0.029,18.461,11.516,66.0,16.65,30.09
-0.038,18.453,11.527,66.0,16.65,29.85
-0.047,18.447,11.539,66.0,16.65,29.87
-0.064,18.438,11.552,66.0,16.65,29.99
0.028,18.433,11.559,66.0,16.65,30.03
-0.083,18.425,11.569,66.0,16.65,30.23
0.173,18.421,11.576,66.0,16.65,30.35
-0.05,18.415,11.584,66.0,16.65,30.57
-0.001,18.408,11.589,66.0,16.65,30.7
0.052,18.399,11.594,66.0,16.65,30.78
0.17,18.399,11.598,66.0,16.65,31.08
0.086,18.398,11.6,66.0,16.65,31.43
-0.018,18.399,11.604,66.0,16.65,31.32
-0.025,18.408,11.605,65.0,16.65,31.75
-0.02,18.406,11.609,65.0,16.65,32.07
-0.039,18.405,11.624,65.0,16.65,31.76
-0.035,18.411,11.613,65.0,16.65,31.97
0.037,18.418,11.601,65.0,16.65,32.17
-0.024,18.421,11.591,65.0,16.64,32.04
0.196,18.423,11.583,65.0,16.65,31.93
-0.002,18.424,11.578,65.0,16.65,31.63
-0.021,18.423,11.569,65.0,16.65,32.09
0.033,18.423,11.557,65.0,16.65,31.54
0.175,18.427,11.544,70.0,16.65,30.76
0.106,18.431,11.538,70.0,16.65,31.55
-0.017,18.435,11.537,70.0,16.65,31.89
0.004,18.435,11.537,70.0,16.67,31.43
0.0,18.438,11.529,70.0,16.67,30.8
-0.012,18.442,11.51,70.0,16.65,30.19
-0.028,18.442,11.494,70.0,16.64,30.44
-0.026,18.446,11.482,70.0,16.64,30.22
0.053,18.447,11.466,70.0,16.64,30.03
-0.051,18.444,11.451,70.0,16.65,30.19
0.175,18.444,11.436,70.0,16.65,30.17
-0.026,18.446,11.422,70.0,16.65,29.95
0.01,18.439,11.412,94.0,16.65,29.89
0.082,18.43,11.405,94.0,16.65,29.94
0.198,18.428,11.406,94.0,16.65,29.88
0.109,18.429,11.406,94.0,16.65,29.77
0.006,18.427,11.415,94.0,16.65,29.85
0.002,18.422,11.427,94.0,16.65,30.15
-0.004,18.422,11.445,94.0,16.65,29.77
-0.043,18.413,11.466,94.0,16.65,29.71
-0.068,18.409,11.504,94.0,16.65,30.22
-0.059,18.407,11.557,94.0,16.65,30.21
0.012,18.406,11.602,94.0,16.65,30.28
-0.036,18.409,11.639,94.0,16.65,30.43
0.099,18.4,11.692,94.0,16.65,30.27
0.039,18.401,11.731,94.0,16.64,30.63
-0.014,18.397,11.772,94.0,16.64,30.45
0.061,18.393,11.812,94.0,16.64,30.8
0.172,18.385,11.862,94.0,16.64,31.15
0.149,18.384,11.894,94.0,16.64,30.97
-0.011,18.378,11.924,94.0,16.64,31.56
0.004,18.375,11.949,90.0,16.64,31.89
0.0,18.371,11.978,90.0,16.64,31.62
-0.022,18.368,12.002,90.0,16.63,32.13
-0.028,18.368,12.019,90.0,16.63,32.43
0.051,18.368,12.034,90.0,16.64,32.47
-0.018,18.368,12.04,90.0,16.65,32.11
0.187,18.368,12.045,90.0,16.65,32.33
-0.017,18.369,12.047,90.0,16.65,32.58
0.015,18.372,12.048,90.0,16.64,32.16
0.095,18.373,12.045,90.0,16.64,32.22
0.188,18.38,12.042,90.0,16.64,32.13
0.103,18.383,12.04,90.0,16.64,32.01
-0.012,18.384,12.029,90.0,16.64,31.88
-0.014,18.386,12.018,72.0,16.64,31.46
-0.022,18.389,12.005,72.0,16.64,31.51
-0.035,18.389,11.993,72.0,16.64,31.28
-0.03,18.389,11.979,72.0,16.64,30.84
-0.02,18.39,11.965,72.0,16.63,30.86
0.042,18.394,11.947,72.0,16.64,30.91
-0.047,18.397,11.935,72.0,16.64,30.58
0.192,18.394,11.919,72.0,16.64,30.28
-0.02,18.394,11.9,72.0,16.64,30.31
0.007,18.406,11.892,72.0,16.64,30.56
0.094,18.393,11.898,67.0,16.64,30.4
0.197,18.394,11.874,67.0,16.63,30.16
0.038,18.388,11.845,67.0,16.63,30.73
-0.011,18.384,11.829,67.0,16.63,30.53
0.0,18.382,11.817,67.0,16.63,29.94
-0.033,18.38,11.804,67.0,16.63,30.27
-0.048,18.379,11.788,67.0,16.63,30.28
-0.048,18.373,11.777,67.0,16.63,29.74
-0.01,18.376,11.762,67.0,16.63,29.5
0.017,18.367,11.742,67.0,16.63,30.33
-0.037,18.362,11.732,67.0,16.62,29.95
0.183,18.36,11.725,67.0,16.63,29.56
0.026,18.372,11.707,67.0,16.62,30.27
0.049,18.368,11.696,67.0,16.62,30.23
0.129,18.361,11.682,96.0,16.62,30.32
0.19,18.357,11.664,96.0,16.62,30.48
0.042,18.351,11.647,96.0,16.62,31.17
-0.009,18.346,11.625,96.0,16.63,31.04
0.003,18.35,11.611,96.0,16.63,31.1
-0.018,18.335,11.599,96.0,16.63,32.41
-0.021,18.327,11.587,96.0,16.63,31.57
0.028,18.325,11.568,96.0,16.64,31.15
0.054,18.313,11.553,96.0,16.64,32.83
-0.014,18.308,11.538,96.0,16.64,32.19
0.179,18.301,11.516,96.0,16.63,32.22
0.001,18.294,11.496,96.0,16.63,32.99
0.04,18.287,11.478,104.0,16.63,32.67
0.11,18.279,11.46,104.0,16.64,33.23
0.155,18.274,11.444,104.0,16.64,33.05
0.009,18.268,11.431,104.0,16.63,32.22
-0.034,18.258,11.425,104.0,16.63,32.01
-0.025,18.242,11.43,104.0,16.63,32.49
-0.057,18.216,11.444,104.0,16.63,31.94
-0.063,18.185,11.466,104.0,16.63,31.4
-0.071,18.156,11.498,104.0,16.63,31.53
0.009,18.133,11.542,104.0,16.63,31.46
-0.083,18.118,11.594,104.0,16.63,30.87
0.142,18.104,11.658,104.0,16.62,30.59
-0.061,18.091,11.726,104.0,16.62,30.72
-0.025,18.081,11.801,104.0,16.62,30.7
0.051,18.076,11.879,104.0,16.62,30.21
0.157,18.074,11.963,104.0,16.62,30.22
0.036,18.075,12.048,104.0,16.62,30.44
-0.054,18.075,12.13,104.0,16.62,30.24
-0.045,18.075,12.205,104.0,16.62,30.19
-0.061,18.078,12.277,104.0,16.62,30.28
-0.078,18.078,12.34,104.0,16.62,30.32
-0.04,18.079,12.4,104.0,16.62,30.32
-0.027,18.08,12.469,104.0,16.62,30.28
-0.062,18.086,12.53,104.0,16.62,30.3
0.103,18.09,12.58,104.0,16.62,30.37
-0.066,18.098,12.625,104.0,16.62,30.34
-0.016,18.108,12.664,104.0,16.62,30.43
0.099,18.117,12.698,74.0,16.62,30.61
0.128,18.128,12.725,74.0,16.62,30.95
-0.036,18.143,12.74,74.0,16.62,31.27
-0.039,18.157,12.752,74.0,16.62,31.5
-0.033,18.168,12.759,74.0,16.62,31.6
-0.049,18.183,12.76,74.0,16.62,31.75
-0.024,18.199,12.759,74.0,16.62,32.1
0.015,18.213,12.754,74.0,16.62,32.27
-0.07,18.228,12.745,74.0,16.62,32.35
0.16,18.243,12.734,74.0,16.62,32.39
-0.037,18.255,12.72,74.0,16.62,32.45
0.001,18.27,12.701,74.0,16.62,32.18
0.097,18.283,12.677,75.0,16.62,31.82
0.163,18.297,12.648,75.0,16.62,31.68
0.016,18.31,12.612,75.0,16.62,31.53
-0.018,18.321,12.577,75.0,16.62,31.32
-0.008,18.333,12.547,75.0,16.62,31.31
-0.026,18.345,12.514,75.0,16.62,31.13
-0.035,18.356,12.485,75.0,16.62,30.84
-0.025,18.364,12.455,75.0,16.62,30.75
0.043,18.382,12.411,75.0,16.62,30.62
-0.057,18.389,12.389,75.0,16.62,30.51
0.174,18.392,12.382,75.0,16.62,30.37
-0.011,18.399,12.373,75.0,16.62,30.3
-0.001,18.404,12.37,75.0,16.62,30.27
0.09,18.409,12.378,70.0,16.62,30.14
0.18,18.415,12.398,70.0,16.62,30.2
0.049,18.422,12.43,70.0,16.62,30.25
-0.02,18.429,12.474,70.0,16.6,30.15
-0.009,18.432,12.533,70.0,16.6,30.16
-0.026,18.437,12.598,70.0,16.6,30.05
-0.045,18.442,12.667,70.0,16.6,29.97
-0.056,18.437,12.737,70.0,16.6,29.91
0.03,18.434,12.815,70.0,16.6,30.05
-0.057,18.441,12.9,70.0,16.6,30.1
0.154,18.442,12.993,70.0,16.59,29.85
-0.032,18.442,13.064,70.0,16.59,30.03
-0.006,18.439,13.139,70.0,16.59,30.76
0.064,18.441,13.212,70.0,16.59,30.72
0.173,18.439,13.291,70.0,16.59,31.15
0.092,18.441,13.348,70.0,16.58,30.97
-0.024,18.441,13.398,70.0,16.58,31.0
-0.014,18.437,13.44,70.0,16.59,32.01
-0.019,18.434,13.49,70.0,16.62,31.48
-0.024,18.437,13.532,70.0,16.62,31.52
0.058,18.442,13.567,70.0,16.62,32.05
-0.027,18.452,13.583,70.0,16.62,32.3
0.167,18.466,13.587,70.0,16.6,32.58
-0.013,18.482,13.588,70.0,16.6,32.8
-0.006,18.499,13.606,70.0,16.6,33.0
0.049,18.515,13.63,70.0,16.6,32.81
0.176,18.534,13.641,76.0,16.6,32.57
0.109,18.552,13.634,76.0,16.6,32.42
-0.004,18.573,13.641,76.0,16.6,32.24
0.003,18.599,13.62,76.0,16.6,32.06
0.0,18.627,13.587,76.0,16.6,31.76
-0.008,18.655,13.561,76.0,16.6,31.42
-0.008,18.679,13.52,76.0,16.6,31.34
0.064,18.702,13.47,76.0,16.62,31.12
-0.042,18.72,13.428,76.0,16.62,30.95
0.174,18.735,13.38,76.0,16.62,30.77
-0.049,18.745,13.336,76.0,16.63,30.6
-0.027,18.757,13.306,106.0,16.63,30.47
0.069,18.767,13.27,106.0,16.63,30.38
0.175,18.776,13.234,106.0,16.64,30.27
0.058,18.782,13.195,106.0,16.64,29.96
-0.044,18.787,13.169,106.0,16.63,29.82
-0.042,18.793,13.157,106.0,16.64,29.84
-0.056,18.797,13.153,106.0,16.64,29.67
-0.07,18.803,13.163,106.0,16.64,29.56
-0.075,18.804,13.181,106.0,16.64,29.58
0.003,18.806,13.21,106.0,16.64,29.52
-0.107,18.806,13.243,106.0,16.64,29.34
0.11,18.806,13.286,106.0,16.64,29.28
-0.113,18.806,13.338,106.0,16.64,29.1
-0.075,18.807,13.388,106.0,16.64,29.06
-0.005,18.806,13.442,106.0,16.64,29.29
0.109,18.808,13.51,71.0,16.64,29.35
0.004,18.803,13.569,71.0,16.64,29.51
-0.081,18.803,13.635,71.0,16.63,29.74
-0.061,18.805,13.687,71.0,16.63,30.1
-0.08,18.803,13.726,71.0,16.63,30.48
-0.063,18.807,13.762,71.0,16.63,30.66
-0.038,18.8,13.805,71.0,16.63,31.05
-0.102,18.814,13.834,71.0,16.63,31.27
0.106,18.816,13.861,71.0,16.63,31.63
-0.083,18.813,13.877,71.0,16.63,31.92
-0.046,18.828,13.888,71.0,16.62,31.99
0.027,18.828,13.903,80.0,16.62,32.25
0.091,18.832,13.905,80.0,16.62,32.16
-0.065,18.833,13.898,80.0,16.62,32.02
-0.087,18.842,13.886,80.0,16.62,31.62
-0.093,18.852,13.875,80.0,16.62,31.86
-0.089,18.864,13.877,80.0,16.62,31.88
-0.072,18.884,13.859,80.0,16.6,30.49
-0.015,18.897,13.843,80.0,16.62,30.96
-0.092,18.899,13.827,80.0,16.6,31.34
0.112,18.908,13.81,80.0,16.59,30.21
-0.087,18.91,13.789,80.0,16.59,30.42
-0.05,18.915,13.768,80.0,16.59,30.42
0.014,18.913,13.748,76.0,16.59,29.79
0.082,18.916,13.733,76.0,16.6,29.76
-0.072,18.915,13.726,76.0,16.62,30.22
-0.098,18.919,13.716,76.0,16.6,30.24
-0.072,18.92,13.701,76.0,16.6,30.41
-0.086,18.925,13.669,76.0,16.59,30.63
-0.009,18.931,13.64,76.0,16.59,30.3
-0.066,18.933,13.611,76.0,16.59,30.41
0.061,18.938,13.587,76.0,16.58,29.92
-0.054,18.941,13.559,76.0,16.59,29.58
-0.085,18.941,13.53,76.0,16.59,30.0
-0.023,18.945,13.508,76.0,16.59,29.87
0.082,18.948,13.497,80.0,16.59,29.83
0.04,18.95,13.482,80.0,16.6,30.28
-0.087,18.956,13.466,80.0,16.59,30.19
-0.09,18.955,13.452,80.0,16.59,30.19
-0.098,18.956,13.434,80.0,16.59,30.32
-0.053,18.958,13.41,80.0,16.59,30.42
-0.078,18.961,13.394,80.0,16.59,30.48
-0.091,18.966,13.378,80.0,16.59,30.76
0.063,18.971,13.359,80.0,16.59,31.25
-0.091,18.976,13.338,80.0,16.59,31.47
-0.039,18.978,13.312,80.0,16.59,31.78
0.064,18.981,13.279,82.0,16.59,32.16
0.078,18.982,13.238,82.0,16.59,32.34
-0.054,18.982,13.186,82.0,16.59,32.65
-0.058,18.985,13.146,82.0,16.59,32.74
-0.059,18.985,13.107,82.0,16.59,32.83
-0.021,18.983,13.069,82.0,16.59,32.68
-0.046,18.98,13.037,82.0,16.59,32.43
-0.057,18.978,13.008,82.0,16.59,32.23
0.067,18.976,12.975,82.0,16.59,31.98
-0.079,18.976,12.938,82.0,16.59,31.86
-0.026,18.971,12.9,82.0,16.59,31.75
0.082,18.965,12.866,84.0,16.59,31.47
0.073,18.961,12.832,84.0,16.59,31.22
-0.069,18.958,12.798,84.0,16.59,31.06
-0.051,18.954,12.767,84.0,16.59,30.7
-0.059,18.949,12.735,84.0,16.59,30.49
-0.04,18.945,12.705,84.0,16.59,30.28
-0.016,18.94,12.675,84.0,16.59,30.45
-0.093,18.93,12.645,84.0,16.59,30.22
0.119,18.922,12.616,84.0,16.59,29.82
-0.083,18.916,12.587,84.0,16.59,30.14
-0.027,18.905,12.558,84.0,16.59,30.13
0.065,18.9,12.531,83.0,16.59,29.83
0.101,18.895,12.505,83.0,16.59,29.84
-0.039,18.889,12.48,83.0,16.59,29.94
-0.053,18.883,12.456,83.0,16.59,29.86
-0.052,18.872,12.431,83.0,16.59,29.91
-0.05,18.863,12.406,83.0,16.59,30.04
-0.011,18.853,12.382,83.0,16.59,29.88
-0.105,18.842,12.362,83.0,16.59,29.89
0.125,18.833,12.343,83.0,16.59,29.82
-0.083,18.826,12.321,83.0,16.59,29.97
-0.041,18.818,12.301,83.0,16.59,30.07
0.059,18.808,12.285,83.0,16.59,30.1
0.109,18.798,12.275,83.0,16.59,30.44
-0.024,18.787,12.268,83.0,16.59,30.78
-0.046,18.777,12.266,83.0,16.59,31.17
-0.043,18.768,12.269,83.0,16.59,31.55
0.012,18.761,12.277,83.0,16.59,31.8
-0.047,18.75,12.289,83.0,16.59,32.0
0.021,18.74,12.305,83.0,16.59,32.36
0.047,18.729,12.328,83.0,16.59,32.63
-0.053,18.718,12.349,83.0,16.58,32.88
0.004,18.706,12.371,83.0,16.59,33.03
0.103,18.696,12.393,87.0,16.59,33.2
0.074,18.686,12.417,87.0,16.59,33.36
-0.029,18.676,12.441,87.0,16.58,33.38
-0.022,18.668,12.464,87.0,16.59,33.51
-0.043,18.655,12.493,87.0,16.58,33.28
0.02,18.645,12.518,87.0,16.58,33.07
-0.035,18.638,12.545,87.0,16.58,32.78
0.053,18.626,12.578,87.0,16.58,32.55
0.037,18.618,12.583,87.0,16.58,32.47
-0.042,18.61,12.597,87.0,16.58,32.38
0.032,18.601,12.608,87.0,16.58,32.11
0.122,18.592,12.617,87.0,16.58,32.14
0.082,18.587,12.625,87.0,16.58,31.91
-0.027,18.581,12.628,87.0,16.58,31.61
-0.032,18.578,12.632,84.0,16.58,31.22
-0.041,18.571,12.636,84.0,16.58,30.83
-0.026,18.568,12.636,84.0,16.58,31.05
-0.027,18.561,12.636,84.0,16.59,30.66
-0.077,18.559,12.633,84.0,16.59,30.73
0.111,18.553,12.632,84.0,16.59,30.91
-0.062,18.549,12.627,84.0,16.59,30.66
-0.012,18.543,12.618,84.0,16.59,30.74
0.087,18.543,12.61,82.0,16.59,30.6
0.111,18.541,12.598,82.0,16.58,30.44
-0.043,18.54,12.586,82.0,16.58,30.57
-0.047,18.54,12.572,82.0,16.58,30.25
-0.055,18.539,12.558,82.0,16.58,30.38
-0.078,18.54,12.547,82.0,16.58,30.35
-0.015,18.539,12.535,82.0,16.58,30.01
-0.078,18.541,12.518,82.0,16.58,30.23
0.045,18.54,12.5,82.0,16.58,30.18
-0.02,18.538,12.485,82.0,16.57,30.48
-0.071,18.534,12.474,82.0,16.57,30.59
-0.013,18.534,12.461,82.0,16.57,30.84
0.097,18.533,12.454,79.0,16.57,31.2
0.054,18.533,12.452,79.0,16.57,31.38
-0.061,18.53,12.446,79.0,16.57,31.8
-0.044,18.53,12.442,79.0,16.57,32.13
-0.058,18.53,12.464,79.0,16.57,32.34
-0.039,18.534,12.484,79.0,16.57,32.55
-0.009,18.527,12.492,79.0,16.57,32.84
-0.092,18.522,12.5,79.0,16.57,32.94
0.159,18.522,12.489,79.0,16.57,33.27
-0.053,18.518,12.494,79.0,16.57,33.28
-0.004,18.515,12.499,79.0,16.57,33.22
0.091,18.506,12.5,81.0,16.57,33.11
0.096,18.505,12.502,81.0,16.57,32.58
